ID,怪物ID,怪物名稱,地圖ID,地圖名稱,左,上,右,下,刷新数量,刷新时间1(每0.1秒),刷新时间2(每0.1秒),固定包裹掉落數(普通),最小包裹掉落數(普通),隨機包裹掉落數(普通),固定包裹掉落數(簡單),最小包裹掉落數(簡單),隨機包裹掉落數(簡單),固定包裹掉落數(困难),最小包裹掉落數(困难),隨機包裹掉落數(困难),_DynamicType,_Difficulty_type
10266,810000138,,0-0-0,,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,0,0
10267,810000138,,0-0-0,,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,0,0
10268,810000138,,0-0-0,,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,0,0
10269,810000138,,0-0-0,,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,0,0
10270,810000138,,0-0-0,,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,0,0
10271,810000138,,0-0-0,,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,0,0
10272,810060009,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10273,810000138,,0-0-0,,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,0,0
10274,810000138,,0-0-0,,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,0,0
10275,810000138,,0-0-0,,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,0,0
10276,810000138,,0-0-0,,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,0,0
10277,810000102,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10278,810000102,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10279,810000102,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10280,810000102,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10281,810000102,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10282,810000102,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10283,810000102,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10284,810000157,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10285,810000157,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10286,810000157,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10287,810000102,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10288,810000157,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10289,810000157,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10290,810000157,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10291,810000157,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10292,810000201,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10293,810000152,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10294,810000152,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10295,810000201,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10296,810000152,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10297,810000201,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10298,810000201,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10299,810000201,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10300,810000152,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10301,810000154,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10302,810000154,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10303,810000154,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10304,810000154,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10305,810000154,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10306,810000154,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10307,810000154,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10308,810000154,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10309,810000154,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10310,810000154,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10311,810000154,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10312,810000155,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10313,810000155,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10314,810000155,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10315,810000155,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10316,810000155,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10317,810000152,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10318,810000152,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10319,810000152,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10320,810000152,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10321,810000152,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10322,810000152,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10323,810000152,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10324,810000152,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10325,810000152,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10326,810000152,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10327,810000152,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10328,810000152,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10329,810000153,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10330,810000153,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10331,810000152,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10332,810000153,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10333,810000153,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10334,810000152,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10335,810000153,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10336,810000152,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10337,810000153,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10338,810000152,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10339,810000153,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10340,810000153,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10341,810000152,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10342,810000153,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10343,810000152,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10344,810000152,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10345,810000153,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10346,810000153,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10347,810000153,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10348,810000153,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10349,810000153,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10350,810000153,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10351,810000153,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10352,810000156,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10353,810000156,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10354,810000156,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10355,810000156,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10356,810000156,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10357,810000156,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10358,810000156,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10359,810000156,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10360,810000242,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10361,810000242,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10362,810000242,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10363,810070002,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10364,810070002,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10365,810070002,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10366,810070002,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10367,810070002,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10368,810070002,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10369,810070002,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10370,810070002,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10371,810070002,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10372,810070002,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10373,810070002,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10374,810000831,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10375,810000832,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10376,810080021,,0-0-0,,0,0,0,0,0,500,500,0,0,0,0,0,0,0,0,0,0,0
10377,810080021,,0-0-0,,0,0,0,0,0,500,500,0,0,0,0,0,0,0,0,0,0,0
10378,810080021,,0-0-0,,0,0,0,0,0,500,500,0,0,0,0,0,0,0,0,0,0,0
10379,810080021,,0-0-0,,0,0,0,0,0,500,500,0,0,0,0,0,0,0,0,0,0,0
10380,810080021,,0-0-0,,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
10381,810080001,,0-0-0,,0,0,0,0,0,72000,72000,0,0,0,0,0,0,0,0,0,0,0
10382,810080001,,0-0-0,,0,0,0,0,0,72000,72000,0,0,0,0,0,0,0,0,0,0,0
10383,810080001,,0-0-0,,0,0,0,0,0,72000,72000,0,0,0,0,0,0,0,0,0,0,0
10384,810080001,,0-0-0,,0,0,0,0,0,72000,72000,0,0,0,0,0,0,0,0,0,0,0
10385,810080001,,0-0-0,,0,0,0,0,0,72000,72000,0,0,0,0,0,0,0,0,0,0,0
10386,810000140,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10387,810000140,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10388,810000140,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10389,810000140,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10390,810000140,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10391,810000140,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10392,810000140,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10393,810000140,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10394,810000140,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10395,810000140,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10396,810000140,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10397,810000140,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10398,810000140,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10399,810000140,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10400,810000140,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10401,810000140,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10402,810000140,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10403,810000140,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10404,810000140,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10405,810000140,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10406,810000140,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10407,810000140,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10408,810000140,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10409,810000140,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10410,810000140,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10411,810000140,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10412,810000140,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10413,810000140,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10414,810000140,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10415,810000140,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10416,810000140,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10417,810000140,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10418,810000140,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10419,810000141,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10420,810000141,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10421,810000141,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10422,810000141,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10423,810000141,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10424,810000141,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10425,810000141,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10426,810000141,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10427,810000141,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10428,810000141,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10429,810000141,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10430,810000141,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10431,810000141,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10432,810000141,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10433,810000141,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10434,810000141,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10435,810000141,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10436,810000141,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10437,810000141,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10438,810000141,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10439,810000141,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10440,810000141,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10441,810000139,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10442,810000139,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10443,810000139,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10444,810000139,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10445,810000139,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10446,810000139,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10447,810000139,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10448,810000139,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10449,810000139,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10450,810000139,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10451,810000139,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10452,810000139,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10453,810000139,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10454,810000143,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10455,810000143,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10456,810000143,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10457,810000143,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10458,810000143,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10459,810000143,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10460,810000143,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10461,810000143,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10462,810000142,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10463,810000142,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10464,810000142,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10465,810000142,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10466,810000142,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10467,810000142,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10468,810000142,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10469,810000142,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10470,810000142,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10471,810000142,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10472,810000142,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10473,810000142,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10474,810000142,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10475,810000142,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10476,810000142,,0-0-0,,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0
10477,810001952,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10478,810001952,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10479,810001952,,0-0-0,,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10480,810002379,,0-0-0,,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
10481,810002379,,0-0-0,,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
10482,810002379,,0-0-0,,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
10483,810002379,,0-0-0,,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
10484,810002786,,0-0-0,,0,0,0,0,0,9000,9000,0,0,0,0,0,0,0,0,0,0,0
10485,810002786,,0-0-0,,0,0,0,0,0,9000,9000,0,0,0,0,0,0,0,0,0,0,0
10486,810002786,,0-0-0,,0,0,0,0,0,9000,9000,0,0,0,0,0,0,0,0,0,0,0
10487,810002451,,2-0-0,,100,1200,3100,1200,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
10488,810000367,,2-0-0,,300,300,301,301,0,100,100,0,0,0,0,0,0,0,0,0,0,0
10489,810090133,,2-0-0,,834,1450,836,1470,0,10,10,0,0,0,0,0,0,0,0,0,0,0
10490,810090134,,2-0-0,,834,1450,836,1470,0,2,2,0,0,0,0,0,0,0,0,0,0,0
10491,810090133,,2-0-0,,3992,1450,3994,1470,0,10,10,0,0,0,0,0,0,0,0,0,0,0
10492,810090134,,2-0-0,,3992,1450,3994,1470,0,2,2,0,0,0,0,0,0,0,0,0,0,0
10493,810090133,,2-0-0,,5900,1450,5902,1470,0,10,10,0,0,0,0,0,0,0,0,0,0,0
10494,810090134,,2-0-0,,5900,1450,5902,1470,0,2,2,0,0,0,0,0,0,0,0,0,0,0
10495,810090133,,2-0-0,,5275,1450,5277,1470,0,10,10,0,0,0,0,0,0,0,0,0,0,0
10496,810090134,,2-0-0,,5275,1450,5277,1470,0,2,2,0,0,0,0,0,0,0,0,0,0,0
10497,810090135,,2-0-0,,200,1100,210,1120,0,600,900,0,0,0,0,0,0,0,0,0,0,0
10498,810090136,,2-0-0,,6000,1100,6010,1120,0,600,900,0,0,0,0,0,0,0,0,0,0,0
10499,810090137,,2-0-0,,6300,1400,6300,1410,0,10,10,0,0,0,0,0,0,0,0,0,0,0
10500,810090138,,2-0-0,,50,1400,100,1410,0,10,10,0,0,0,0,0,0,0,0,0,0,0
10501,810002804,,2-0-0,,200,1455,2628,1456,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
10502,810003166,,2-0-0,,1416,1354,1417,1454,1,-1,-1,0,0,0,0,0,0,0,0,0,2,0
10503,810003166,,2-0-0,,3580,1354,3581,1454,1,6000,6000,0,0,0,0,0,0,0,0,0,2,0
10504,810003166,,2-0-0,,5567,1354,5568,1454,1,6000,6000,0,0,0,0,0,0,0,0,0,2,0
10505,810003698,,2-0-0,,5085,1455,5085,1455,0,600,600,0,0,0,0,0,0,0,0,0,0,0
10506,810003698,,2-0-0,,450,1455,450,1455,0,600,600,0,0,0,0,0,0,0,0,0,0,0
10507,810003698,,2-0-0,,3636,1391,3636,1391,0,600,600,0,0,0,0,0,0,0,0,0,0,0
10508,810003698,,2-0-0,,2308,1247,2308,1247,0,600,600,0,0,0,0,0,0,0,0,0,0,0
10509,810003698,,2-0-0,,2800,1232,2800,1232,0,600,600,0,0,0,0,0,0,0,0,0,0,0
10510,810003698,,2-0-0,,2000,1455,5200,1455,0,600,600,0,0,0,0,0,0,0,0,0,0,0
10511,810006950,,2-0-0,,236,900,6210,1200,0,15,15,0,0,0,0,0,0,0,0,0,0,0
10512,810006951,,2-0-0,,236,900,6210,1200,0,15,15,0,0,0,0,0,0,0,0,0,0,0
10513,810006952,,2-0-0,,236,900,6210,1200,0,15,15,0,0,0,0,0,0,0,0,0,0,0
10514,810006953,,2-0-0,,236,900,6210,1200,0,15,15,0,0,0,0,0,0,0,0,0,0,0
10515,810006954,,2-0-0,,236,900,6210,1200,0,15,15,0,0,0,0,0,0,0,0,0,0,0
10516,810006955,,2-0-0,,236,900,6210,1200,0,15,15,0,0,0,0,0,0,0,0,0,0,0
10517,810006956,,2-0-0,,236,900,6210,1200,0,15,15,0,0,0,0,0,0,0,0,0,0,0
10518,810006957,,2-0-0,,236,900,6210,1200,0,15,15,0,0,0,0,0,0,0,0,0,0,0
10519,810006960,,2-0-0,,236,900,6210,1200,0,15,15,0,0,0,0,0,0,0,0,0,0,0
10520,810006961,,2-0-0,,3530,1455,3530,1455,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
10521,810006959,,2-0-0,,229,1455,6276,1455,0,10800,10800,0,0,0,0,0,0,0,0,0,0,0
10522,810007598,,2-0-0,,1535,900,1535,900,0,3000,3000,0,0,0,0,0,0,0,0,0,0,0
10523,810007598,,2-0-0,,2020,900,2020,900,0,3000,3000,0,0,0,0,0,0,0,0,0,0,0
10524,810007598,,2-0-0,,2785,900,2785,900,0,3000,3000,0,0,0,0,0,0,0,0,0,0,0
10525,810007598,,2-0-0,,5136,800,5136,800,0,3000,3000,0,0,0,0,0,0,0,0,0,0,0
10526,810007598,,2-0-0,,2325,900,2325,900,0,3000,3000,0,0,0,0,0,0,0,0,0,0,0
10527,810007988,,2-0-0,,5130,1127,5130,1127,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
10528,810007988,,2-0-0,,390,1455,390,1455,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
10529,810007988,,2-0-0,,2325,1247,2325,1247,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
10530,810008065,,2-0-0,,3643,1391,3643,1391,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
10531,810008784,,2-0-0,,1650,1231,1750,1231,0,15,15,0,0,0,0,0,0,0,0,0,0,0
