ID,經驗值,ELY掉落率(%),最小ELY,最大ELY
810007006,0,0.0,0,0
810007007,0,0.0,0,0
810007008,0,0.0,0,0
810007009,0,0.0,0,0
810007010,0,0.0,0,0
810007011,0,0.0,0,0
810007012,0,0.0,0,0
810007013,0,0.0,0,0
810007014,0,0.0,0,0
810007017,0,0.0,0,0
810007018,0,0.0,0,0
810007019,0,0.0,0,0
810007020,0,0.0,0,0
810007021,0,0.0,0,0
810007022,0,0.0,0,0
810007023,0,0.0,0,0
810007026,10000000,1.0,1,1000000
810007027,1000000,1.0,1,100000
810007028,155496,1.0,100,120
810007029,158225,1.0,100,120
810007030,161001,1.0,100,120
810007031,163821,1.0,100,120
810007032,166688,1.0,100,120
810007033,169601,1.0,100,120
810007034,172563,1.0,100,120
810007035,175574,1.0,100,120
810007036,178633,1.0,100,120
810007037,3000000,1.0,100,100
810007038,3000000,1.0,100,100
810007039,3000000,1.0,100,100
810007040,3000000,1.0,100,100
810007041,3000000,1.0,100,100
810007042,3000000,1.0,100,100
810007043,3000000,1.0,100,100
810007044,3000000,1.0,100,100
810007045,3000000,1.0,100,100
810007046,3000000,1.0,100,100
810007047,3000000,1.0,100,100
810007048,3000000,1.0,100,100
810007049,21000000,1.0,100,100
810007050,3000000,1.0,100,100
810007051,3600000,1.0,100,100
810007052,3600000,1.0,100,100
810007053,3600000,1.0,100,100
810007054,3600000,1.0,100,100
810007055,3600000,1.0,100,100
810007056,3600000,1.0,100,100
810007057,3600000,1.0,100,100
810007058,21000000,1.0,100,100
810007059,0,0.0,0,0
810007060,0,0.0,0,0
810007061,0,0.0,0,0
810007062,3000000,1.0,100,100
810007063,3000000,1.0,100,100
810007064,3000000,1.0,100,100
810007065,3000000,1.0,100,100
810007066,3000000,1.0,100,100
810007067,3000000,1.0,100,100
810007068,3000000,1.0,100,100
810007069,3000000,1.0,100,100
810007070,3000000,1.0,100,100
810007071,0,0.0,0,0
810007072,3000000,1.0,100,100
810007073,0,0.0,0,0
810007074,0,0.0,0,0
810007075,0,0.0,0,0
810007076,0,0.0,0,0
810007077,0,0.0,0,0
810007078,0,0.0,0,0
810007079,0,0.0,0,0
810007080,0,0.0,0,0
810007081,0,0.0,0,0
810007082,0,0.0,0,0
810007083,0,0.0,0,0
810007084,0,0.0,0,0
810007085,0,0.0,0,0
810007086,21000000,1.0,100,100
810007087,21000000,1.0,100,100
810007088,0,0.0,0,0
810007089,0,0.0,0,0
810007090,0,0.0,0,0
810007091,0,0.0,0,0
810007092,0,0.0,0,0
810007093,0,0.0,0,0
810007094,0,0.0,0,0
810007095,0,0.0,0,0
810007096,0,0.0,0,0
810007097,0,0.0,0,0
810007098,0,0.0,0,0
810007099,0,0.0,0,0
810007100,0,1.0,1,100000
810007101,0,0.0,0,0
810007102,0,0.0,0,0
810007103,0,0.0,0,0
810007104,0,0.0,0,0
810007105,0,0.0,0,0
810007106,0,0.0,0,0
810007107,0,0.0,0,0
810007108,0,0.0,0,0
810007109,0,0.0,0,0
810007110,0,0.0,0,0
810007111,0,0.0,0,0
810007112,0,0.0,0,0
810007113,0,0.0,0,0
810007114,0,0.0,0,0
810007115,0,0.0,0,0
810007116,0,0.0,0,0
810007117,0,0.0,0,0
810007124,0,0.0,0,0
810007125,0,0.0,0,0
810007126,0,0.0,0,0
810007127,0,0.0,0,0
810007128,0,0.0,0,0
810007129,0,0.0,0,0
810007130,0,0.0,0,0
810007131,0,0.0,0,0
810007132,0,0.0,0,0
810007133,0,0.0,0,0
810007134,0,0.0,0,0
810007135,0,0.0,0,0
810007136,0,0.0,0,0
810007137,0,0.0,0,0
810007138,0,0.0,0,0
810007139,0,0.0,0,0
810007140,0,0.0,0,0
810007141,0,0.0,0,0
810007142,0,0.0,0,0
810007143,0,0.0,0,0
810007144,0,0.0,0,0
810007145,0,0.0,0,0
810007146,0,0.0,0,0
810007147,0,0.0,0,0
810007148,0,0.0,0,0
810007149,0,0.0,0,0
810007150,0,0.0,0,0
810007151,0,0.0,0,0
810007152,0,0.0,0,0
810007155,0,0.0,0,0
810007156,0,0.0,0,0
810007157,3600000,1.0,100,100
810007158,3600000,1.0,100,100
810007159,3600000,1.0,100,100
810007160,3600000,1.0,100,100
810007161,3600000,1.0,100,100
810007162,3600000,1.0,100,100
810007163,3600000,1.0,100,100
810007164,3600000,1.0,100,100
810007165,21000000,1.0,100,100
810007166,181740,1.0,100,120
810007167,184901,1.0,100,120
810007168,188112,1.0,100,120
810007169,191375,1.0,100,120
810007170,194691,1.0,100,120
810007171,3000000,1.0,100,100
810007172,3000000,1.0,100,100
810007173,3000000,1.0,100,100
810007174,3000000,1.0,100,100
810007175,3000000,1.0,100,100
810007176,3000000,1.0,100,100
810007177,3000000,1.0,100,100
810007178,3000000,1.0,100,100
810007179,3000000,1.0,100,100
810007180,3000000,1.0,100,100
810007181,3000000,1.0,100,100
810007182,3000000,1.0,100,100
810007183,3000000,1.0,100,100
810007184,21000000,1.0,100,100
810007185,21000000,1.0,100,100
810007186,21000000,1.0,100,100
810007187,21000000,1.0,100,100
810007188,3000000,1.0,100,100
810007189,3600000,1.0,100,100
810007190,3600000,1.0,100,100
810007191,3600000,1.0,100,100
810007192,0,0.0,0,0
810007193,0,0.0,0,0
810007194,21000000,1.0,100,100
810007196,3700000,1.0,100,100
810007197,0,0.0,0,0
810007205,0,0.0,0,0
810007206,0,0.0,0,0
810007207,3600000,1.0,100,100
810007208,3600000,1.0,100,100
810007209,3600000,1.0,100,100
810007210,3600000,1.0,100,100
810007211,3600000,1.0,100,100
810007212,0,0.0,0,0
810007213,0,0.0,0,0
810007214,0,0.0,0,0
810007215,0,0.0,0,0
810007216,0,0.0,0,0
810007217,0,0.0,0,0
810007218,0,0.0,0,0
810007219,0,0.0,0,0
810007220,0,0.0,0,0
810007224,0,0.0,0,0
810007225,0,0.0,0,0
810007226,0,0.0,0,0
810007227,0,0.0,0,0
810007228,0,0.0,0,0
810007229,198062,1.0,100,120
810007230,201487,1.0,100,120
810007231,204967,1.0,100,120
810007232,208505,1.0,100,120
810007233,212099,1.0,100,120
810007234,3600000,1.0,100,100
810007235,3600000,1.0,100,100
810007236,3600000,1.0,100,100
810007237,3600000,1.0,100,100
810007238,3600000,1.0,100,100
810007239,3600000,1.0,100,100
810007252,21000000,1.0,100,100
810007240,3600000,1.0,100,100
810007241,3600000,1.0,100,100
810007242,3600000,1.0,100,100
810007243,3600000,1.0,100,100
810007244,3600000,1.0,100,100
810007245,3600000,1.0,100,100
810007246,3600000,1.0,100,100
810007247,3600000,1.0,100,100
810007248,3600000,1.0,100,100
810007249,3600000,1.0,100,100
810007251,21000000,1.0,100,100
810007250,21000000,1.0,100,100
810007253,0,0.0,0,0
810007254,0,0.0,0,0
810007255,0,0.0,0,0
810007256,0,0.0,0,0
810007257,0,0.0,0,0
810007258,0,0.0,0,0
810007259,3600000,1.0,100,100
810007260,3600000,1.0,100,100
810007261,3600000,1.0,100,100
810007262,21000000,1.0,100,100
810007263,21000000,1.0,100,100
810007264,0,0.0,0,0
810007265,0,0.0,0,0
810007266,0,0.0,0,0
810007267,0,0.0,0,0
810007268,0,0.0,0,0
810007269,0,0.0,0,0
810007270,0,0.0,0,0
810007271,0,0.0,0,0
810007272,0,0.0,0,0
810007273,0,0.0,0,0
810007274,0,0.0,0,0
810007275,0,0.0,0,0
810007276,0,0.0,0,0
810007277,0,0.0,0,0
810007278,0,0.0,0,0
810007279,0,0.0,0,0
810007280,0,0.0,0,0
810007281,0,0.0,0,0
810007282,0,0.0,0,0
810007283,0,0.0,0,0
810007284,0,0.0,0,0
810007285,0,0.0,0,0
810007286,0,0.0,0,0
810007287,0,0.0,0,0
810007288,0,0.0,0,0
810007289,0,0.0,0,0
810007290,0,0.0,0,0
810007291,0,0.0,0,0
810007292,0,0.0,0,0
810007293,0,0.0,0,0
810007294,0,0.0,0,0
810007295,0,0.0,0,0
810007296,0,0.0,0,0
810007297,0,0.0,0,0
810007298,0,0.0,0,0
810007301,0,0.0,0,0
810007302,0,0.0,0,0
810007303,0,0.0,0,0
810007304,0,0.0,0,0
810007305,0,0.0,0,0
810007322,0,0.0,0,0
810007306,0,0.0,0,0
810007307,0,0.0,0,0
810007308,0,0.0,0,0
810007309,0,0.0,0,0
810007310,0,0.0,0,0
810007311,0,0.0,0,0
810007312,0,0.0,0,0
810007313,0,0.0,0,0
810007314,0,0.0,0,0
810007315,0,0.0,0,0
810007316,0,0.0,0,0
810007317,0,0.0,0,0
810007318,0,0.0,0,0
810007319,0,0.0,0,0
810007320,0,0.0,0,0
810007321,0,0.0,0,0
810007323,0,0.0,0,0
810007324,0,0.0,0,0
810007325,0,0.0,0,0
810007326,0,0.0,0,0
810007327,0,0.0,0,0
810007337,0,0.0,0,0
810007338,0,0.0,0,0
810007339,0,0.0,0,0
810007340,0,0.0,0,0
810007341,0,0.0,0,0
810007342,0,0.0,0,0
810007343,181740,1.0,100,120
810007344,184901,1.0,100,120
810007345,188112,1.0,100,120
810007346,191375,1.0,100,120
810007347,194691,1.0,100,120
810007348,4000001,1.0,100,100
810007349,4000002,1.0,100,100
810007350,4000003,1.0,100,100
810007351,4000004,1.0,100,100
810007352,4000005,1.0,100,100
810007353,0,0.0,100,100
810007354,4000007,1.0,100,100
810007355,4000008,1.0,100,100
810007356,4000009,1.0,100,100
810007357,4000010,1.0,100,100
810007358,21000000,1.0,100,100
810007359,3800000,1.0,100,100
810007360,3800000,1.0,100,100
810007361,3800000,1.0,100,100
810007362,3800000,1.0,100,100
810007363,3800000,1.0,100,100
810007364,21000000,1.0,100,100
810007366,0,0.0,0,0
810007367,0,0.0,0,0
810007368,0,0.0,0,0
810007369,0,0.0,0,0
810007370,0,0.0,0,0
810007371,3800000,1.0,100,100
810007372,21000000,1.0,100,100
810007373,21000000,1.0,100,100
810007374,3564000,0.0,0,0
810007375,3920400,0.0,0,0
810007376,4312440,0.0,0,0
810007377,4743684,0.0,0,0
810007378,5218052,0.0,0,0
810007379,0,0.0,0,0
810007380,0,0.0,0,0
810007381,0,0.0,0,0
810007382,0,0.0,0,0
810007383,0,0.0,0,0
810007384,0,0.0,0,0
810007385,0,0.0,0,0
810007386,0,0.0,0,0
810007387,0,0.0,0,0
810007388,0,0.0,0,0
810007389,0,0.0,0,0
810007390,0,0.0,0,0
810007391,0,0.0,0,0
810007392,0,0.0,0,0
810007393,0,0.0,0,0
810007394,0,0.0,0,0
810007395,0,0.0,0,0
810007396,0,0.0,0,0
810007397,0,0.0,0,0
810007398,0,0.0,0,0
810007399,0,0.0,0,0
810007400,0,0.0,0,0
810007401,0,0.0,0,0
810007402,0,0.0,0,0
810007403,0,0.0,0,0
810007404,0,0.0,0,0
810007405,0,0.0,0,0
810007406,0,0.0,0,0
810007407,0,0.0,0,0
810007408,0,0.0,0,0
810007409,0,0.0,0,0
810007410,0,0.0,0,0
810007411,0,0.0,0,0
810007412,0,0.0,0,0
810007413,0,0.0,0,0
810007414,0,0.0,0,0
810007415,0,0.0,0,0
810007416,0,0.0,0,0
810007417,0,0.0,0,0
810007418,3800008,1.0,100,100
810007419,3800009,1.0,100,100
810007420,3800010,1.0,100,100
810007421,3800011,1.0,100,100
810007422,3800012,1.0,100,100
810007423,0,0.0,0,0
810007365,0,0.0,0,0
810007424,0,0.0,0,0
810007425,21000000,1.0,100,100
810007426,16000080,1.0,100,100
810007427,21000000,1.0,100,100
810007428,21000000,1.0,100,100
810007429,0,0.0,0,0
810007430,0,0.0,0,0
810007431,0,0.0,0,0
810007432,0,0.0,0,0
810007433,0,0.0,0,0
810007434,0,0.0,0,0
810007435,0,0.0,0,0
810007436,0,0.0,0,0
810007437,0,0.0,0,0
810007438,3600008,1.0,100,100
810007439,21000000,1.0,100,100
810007440,0,0.0,0,0
810007441,0,0.0,0,0
810007442,1,0.0,0,0
810007443,0,0.0,0,0
810007444,1,0.0,0,0
810007445,0,0.0,0,0
810007446,0,0.0,0,0
810007447,11000000,1.0,1,500000
810007448,198062,1.0,100,120
810007449,201487,1.0,100,120
810007450,204967,1.0,100,120
810007451,208505,1.0,100,120
810007452,212099,1.0,100,120
810007453,4000010,1.0,100,100
810007454,4000011,1.0,100,100
810007455,4000012,1.0,100,100
810007456,4000013,1.0,100,100
810007457,4000014,1.0,100,100
810007458,4000015,1.0,100,100
810007459,4000016,1.0,100,100
810007460,40000100,1.0,1,1000000
810007461,4000017,1.0,100,100
810007462,4000018,1.0,100,100
810007463,4000019,1.0,100,100
810007464,4000010,1.0,100,100
810007465,4000011,1.0,100,100
810007466,4000012,1.0,100,100
810007467,4000013,1.0,100,100
810007468,4000014,1.0,100,100
810007469,4000015,1.0,100,100
810007470,40000100,1.0,1,1000000
810007471,40000100,1.0,1,1000000
810007472,0,0.0,0,0
810007473,0,0.0,0,0
810007474,0,0.0,0,0
810007475,0,0.0,0,0
810007476,4000011,1.0,100,100
810007477,4000011,1.0,100,100
810007478,4000011,1.0,100,100
810007479,4000011,1.0,100,100
810007480,4000011,1.0,100,100
810007481,4000011,1.0,100,100
810007482,40000100,1.0,1,1000000
810007483,40000100,1.0,1,1000000
810007493,0,0.0,0,0
810007494,0,0.0,0,0
810007495,0,0.0,0,0
810007496,0,0.0,0,0
810007497,0,0.0,0,0
810007498,0,0.0,0,0
810007499,0,0.0,0,0
810007500,0,0.0,0,0
810007501,0,0.0,0,0
810007502,0,0.0,0,0
810007503,0,0.0,0,0
810007504,0,0.0,0,0
810007505,0,0.0,0,0
810007506,0,0.0,0,0
810007507,0,0.0,0,0
810007508,0,0.0,0,0
810007509,0,0.0,0,0
810007510,0,0.0,0,0
810007511,0,0.0,0,0
810007512,0,0.0,0,0
810007513,0,0.0,0,0
810007514,0,0.0,0,0
810007515,0,0.0,0,0
810007516,0,0.0,0,0
810007517,0,0.0,0,0
810007518,0,0.0,0,0
810007519,0,0.0,0,0
810007520,0,0.0,0,0
810007521,0,0.0,0,0
810007522,0,0.0,0,0
810007523,0,0.0,0,0
810007524,0,0.0,0,0
810007525,0,0.0,0,0
810007526,0,0.0,0,0
810007527,0,0.0,0,0
810007528,0,0.0,0,0
810070066,0,0.0,0,0
810007529,0,0.0,0,0
810007530,0,0.0,0,0
810007531,0,0.0,0,0
810007532,0,0.0,0,0
810007533,0,0.0,0,0
810007534,0,0.0,0,0
810007535,0,0.0,0,0
810007536,0,0.0,0,0
810007542,0,1.0,1,1000000
810007543,0,1.0,1,1000000
810007544,0,0.0,0,0
810007545,0,1.0,1,1000000
810007546,0,0.0,0,0
810007547,0,0.0,0,0
810007548,0,0.0,0,0
810007549,0,0.0,0,0
810007550,0,0.0,0,0
810007551,0,0.0,0,0
810007552,0,0.0,0,0
810007553,0,0.0,0,0
810007554,0,0.0,0,0
810007555,0,0.0,0,0
810007556,0,0.0,0,0
810007557,0,0.0,0,0
810007558,0,0.0,0,0
810007559,0,0.0,0,0
810007560,0,0.0,0,0
810007561,0,0.0,0,0
810007562,0,0.0,0,0
810007563,0,0.0,0,0
810007564,0,0.0,0,0
810007565,0,0.0,0,0
810007566,0,0.0,0,0
810007567,0,0.0,0,0
810007568,0,0.0,0,0
810007569,0,0.0,0,0
810007570,0,0.0,0,0
810007571,0,0.0,0,0
810007572,0,0.0,0,0
810007573,0,0.0,0,0
810007574,0,0.0,0,0
810007575,0,0.0,0,0
810007576,0,0.0,0,0
810007577,0,0.0,0,0
810007578,0,0.0,0,0
810007579,0,0.0,0,0
810007580,0,0.0,0,0
810007581,0,0.0,0,0
810007582,0,0.0,0,0
810007583,0,0.0,0,0
810007584,0,0.0,0,0
810007585,0,0.0,0,0
810007586,0,0.0,0,0
810007587,0,0.0,0,0
810007598,0,0.0,0,0
810007599,1000000,1.0,100,119
810007600,1000000,1.0,100,119
810007601,1000000,1.0,100,119
810007602,1000000,1.0,100,119
810007603,3800008,1.0,100,100
810007604,3800009,1.0,100,100
810007605,3800010,1.0,100,100
810007606,3800011,1.0,100,100
810007607,3800012,1.0,100,100
810007608,3800013,1.0,100,100
810007609,3800014,1.0,100,100
810007610,40000100,1.0,100,100
810007611,40000100,1.0,100,100
810007612,40000100,1.0,100,100
810007613,3900001,1.0,100,100
810007614,3900002,1.0,100,100
810007615,3900003,1.0,100,100
810007616,3900004,1.0,100,100
810007617,3900005,1.0,100,100
810007618,3900006,1.0,100,100
810007619,3900007,1.0,100,100
810007620,3900008,1.0,100,100
810007621,3900009,1.0,100,100
810007622,3900010,1.0,100,100
810007623,3900011,1.0,100,100
810007624,3900012,1.0,100,100
810007625,40000100,1.0,100,100
810007590,40000100,1.0,100,100
810007591,3800015,1.0,100,100
810007592,3800016,1.0,100,100
810007593,3800017,1.0,100,100
810007594,3800018,1.0,100,100
810007595,3800019,1.0,100,100
810007596,3800020,1.0,100,100
810007626,3800021,1.0,100,100
810007627,3800022,1.0,100,100
810007628,3800023,1.0,100,100
810007629,3800024,1.0,100,100
810007630,3800025,1.0,100,100
810007631,3800026,1.0,100,100
810007632,3800027,1.0,100,100
810007633,3800028,1.0,100,100
810007634,40000100,1.0,100,100
810007643,0,0.0,0,0
810007644,3800013,1.0,100,100
810007645,3800013,1.0,100,100
810007646,3800013,1.0,100,100
810007647,0,0.0,0,0
810007648,0,0.0,0,0
810007649,0,0.0,0,0
810007650,0,0.0,0,0
810007651,0,0.0,0,0
810007652,0,0.0,0,0
810007653,0,0.0,0,0
810007654,0,0.0,0,0
810007655,0,0.0,0,0
810007656,0,0.0,0,0
810007657,0,0.0,0,0
810007658,0,0.0,0,0
810007659,0,0.0,0,0
810007660,3800013,1.0,100,100
810007661,3800013,1.0,100,100
810007662,0,0.0,0,0
810007663,0,0.0,0,0
810007664,0,0.0,0,0
810007665,0,0.0,0,0
810007666,0,0.0,0,0
810007667,0,0.0,0,0
810007668,0,0.0,0,0
810007669,0,0.0,0,0
810007670,0,0.0,0,0
810007671,0,0.0,0,0
810007672,0,0.0,0,0
810007673,0,0.0,0,0
810007674,0,0.0,0,0
810007675,0,0.0,0,0
810007676,0,0.0,0,0
810007677,0,0.0,0,0
810007679,0,0.0,0,0
810007686,0,0.0,0,0
810007687,0,0.0,0,0
810007688,0,0.0,0,0
810007689,0,0.0,0,0
810007700,0,0.0,0,0
810003586,0,0.0,0,0
810007733,0,0.0,0,0
810007734,0,0.0,0,0
810007735,0,0.0,0,0
810007706,1000123,1.0,100,119
810007707,1000123,1.0,100,119
810007708,1000123,1.0,100,119
810007709,1000123,1.0,100,119
810007710,4200011,1.0,100,100
810007711,4200011,1.0,100,100
810007712,4200011,1.0,100,100
810007713,4200011,1.0,100,100
810007714,4200011,1.0,100,100
810007715,4200011,1.0,100,100
810007716,4200011,1.0,100,100
810007717,4200011,1.0,100,100
810007718,4200011,1.0,100,100
810007719,4200011,1.0,100,100
810007720,4200011,1.0,100,100
810007721,4200011,1.0,100,100
810007722,4200011,1.0,100,100
810007723,4200011,1.0,100,100
810007724,4200011,1.0,100,100
810007725,4200011,1.0,100,100
810007726,4200011,1.0,100,100
810007727,40000100,1.0,1,1000000
810007728,40000100,1.0,1,1000000
810007729,40000100,1.0,1,1000000
810007730,0,0.0,0,0
810007731,0,0.0,0,0
810007732,0,0.0,0,0
810007736,0,0.0,0,0
812010547,0,0.0,0,0
810007737,0,0.0,0,0
810007738,0,0.0,0,0
810007739,0,0.0,0,0
810007740,0,0.0,0,0
810007741,0,0.0,0,0
810007742,0,0.0,0,0
810007743,0,0.0,0,0
810007744,4200011,1.0,100,100
810007745,4200011,1.0,100,100
810007746,4200011,1.0,100,100
810007747,4200011,1.0,100,100
810007748,0,0.0,0,0
810007749,0,0.0,0,0
810007750,0,0.0,0,0
810007751,0,0.0,0,0
810007752,0,0.0,0,0
810007753,4200011,1.0,100,100
810007754,4200011,1.0,100,100
810007755,4200011,1.0,100,100
810007756,4200011,1.0,100,100
810007757,4200011,1.0,100,100
810007758,0,0.0,0,0
810007759,0,0.0,0,0
810007760,4200011,1.0,100,100
810007761,4200011,1.0,100,100
810007762,4200011,1.0,100,100
810007763,4200011,1.0,100,100
810007764,4200011,1.0,100,100
810007765,4200011,1.0,100,100
810007766,4200011,1.0,100,100
810007767,40000100,1.0,1,1000000
810007768,40000100,1.0,1,1000000
810007775,0,0.0,0,0
810007776,0,0.0,0,0
810007777,0,0.0,0,0
810007778,0,0.0,0,0
810007779,0,0.0,0,0
810007780,0,0.0,0,0
810007781,0,0.0,0,0
810007782,0,0.0,0,0
810007783,0,0.0,0,0
810007784,0,0.0,0,0
810007785,0,0.0,0,0
810007786,0,0.0,0,0
810070067,0,0.0,0,0
810007787,0,0.0,0,0
810007788,0,0.0,0,0
810007789,0,0.0,0,0
810007790,0,0.0,0,0
810007791,0,0.0,0,0
810007792,0,0.0,0,0
810007793,0,0.0,0,0
810007794,0,0.0,0,0
810007795,0,0.0,0,0
810007802,0,0.0,0,0
810007796,0,0.0,0,0
810007797,0,0.0,0,0
810007798,0,0.0,0,0
810007799,0,0.0,0,0
810007805,0,0.0,0,0
810007806,0,0.0,0,0
810007807,0,0.0,0,0
810007808,0,0.0,0,0
810007811,0,0.0,0,0
810007812,0,0.0,0,0
810007813,0,0.0,0,0
810007814,0,0.0,0,0
810007843,0,0.0,0,0
810007839,0,0.0,0,0
810007840,0,0.0,0,0
810007846,4200011,1.0,100,100
810007850,0,0.0,0,0
810007851,0,0.0,0,0
810007847,0,0.0,0,0
810007848,0,0.0,0,0
810007849,0,0.0,0,0
810007855,4200011,1.0,100,100
810007856,4200011,1.0,100,100
810007773,0,0.0,0,0
810007863,4200011,1.0,100,100
810007864,0,0.0,0,0
810007865,0,0.0,0,0
810007866,0,0.0,0,0
810007867,0,0.0,0,0
810007868,0,0.0,0,0
810007869,0,0.0,0,0
810007870,0,0.0,0,0
810007871,0,0.0,0,0
810007872,0,0.0,0,0
810007873,0,0.0,0,0
810007874,0,0.0,0,0
810007875,4200011,1.0,100,100
810007876,4200011,1.0,100,100
810007877,4200011,1.0,100,100
810007878,40000100,1.0,100,100
810007769,0,0.0,0,0
810007770,0,0.0,0,0
810007771,0,0.0,0,0
810007772,0,0.0,0,0
810007885,0,0.0,0,0
810007886,0,0.0,0,0
810007887,1000123,1.0,100,119
810007888,1000123,1.0,100,119
810007889,1000123,1.0,100,119
810007890,1000123,1.0,100,119
810007891,3990016,1.0,100,100
810007892,3990017,1.0,100,100
810007893,3990018,1.0,100,100
810007894,3990019,1.0,100,100
810007895,3990020,1.0,100,100
810007896,40000100,1.0,100,100
810007897,40000100,1.0,100,100
810007898,4410011,1.0,100,100
810007899,4410022,1.0,100,100
810007900,4410033,1.0,100,100
810007901,4410044,1.0,100,100
810007902,4410055,1.0,100,100
810007903,4410066,1.0,100,100
810007904,44100110,1.0,1,1000000
810007929,3990016,1.0,100,100
810007930,3990016,1.0,100,100
810007931,39900160,1.0,100,100
810007932,4410011,1.0,100,100
810007933,4410011,1.0,100,100
810007934,0,0.0,0,0
810007937,0,0.0,0,0
810007938,0,0.0,0,0
810007939,0,0.0,0,0
810007940,0,0.0,0,0
810007941,0,0.0,0,0
810007935,40000100,1.0,100,100
810007936,40000100,1.0,1,1000000
810007942,0,0.0,0,0
810007944,3990018,1.0,100,100
810007945,3990018,1.0,100,100
810007946,4410011,1.0,100,100
810007947,4410011,1.0,100,100
810007948,4410011,1.0,100,100
810007949,44100110,1.0,100,100
810007950,0,0.0,0,0
810007951,0,0.0,0,0
810007952,0,0.0,0,0
810007953,0,0.0,0,0
810007954,0,0.0,0,0
810007955,0,0.0,0,0
810007956,0,0.0,0,0
810007957,0,0.0,0,0
810007958,0,0.0,0,0
810007959,0,0.0,0,0
810007960,0,0.0,0,0
810007961,0,0.0,0,0
810007962,0,0.0,0,0
810007966,0,0.0,0,0
810007967,0,0.0,0,0
810007968,0,0.0,0,0
810007969,0,0.0,0,0
810007973,0,0.0,0,0
810007974,0,0.0,0,0
810007975,0,0.0,0,0
810007976,4410066,1.0,100,100
810007977,0,0.0,0,0
810007978,0,0.0,0,0
810007980,0,0.0,0,0
810007979,0,0.0,0,0
810007981,44100110,1.0,100,100
810007982,0,0.0,0,0
810007983,0,0.0,0,0
810007984,0,0.0,0,0
810007988,0,0.0,0,0
810007989,0,0.0,0,0
810007990,0,0.0,0,0
810007991,0,0.0,0,0
810007992,0,0.0,0,0
810007993,0,0.0,0,0
810007905,1000123,1.0,100,119
810007906,1000123,1.0,100,119
810007907,1000123,1.0,100,119
810007908,1000123,1.0,100,119
810007909,1000123,1.0,100,119
810007910,3990016,1.0,100,100
810007911,3990016,1.0,100,100
810007912,3990016,1.0,100,100
810007913,3990016,1.0,100,100
810007914,3990016,1.0,100,100
810007915,3990016,1.0,100,100
810007916,3990016,1.0,100,100
810007917,44100110,1.0,100,100
810007918,4410011,1.0,100,100
810007919,4410011,1.0,100,100
810007920,4410011,1.0,100,100
810007921,4410011,1.0,100,100
810007922,4410011,1.0,100,100
810007923,4410011,1.0,100,100
810007924,4410011,1.0,100,100
810007925,4410011,1.0,100,100
810007926,4410011,1.0,100,100
810007927,44100110,1.0,100,100
810007928,44100110,1.0,100,100
810007994,4410011,1.0,100,100
810007995,4410011,1.0,100,100
810007996,4410011,1.0,100,100
810007997,4410011,1.0,100,100
810007998,4410011,1.0,100,100
810008000,4410011,1.0,100,100
810008001,44100110,1.0,100,100
810008002,44100110,1.0,100,100
810008003,0,0.0,0,0
810008004,0,0.0,0,0
810008005,0,0.0,0,0
810008006,0,0.0,0,0
810008007,0,0.0,0,0
810008008,0,0.0,0,0
810008009,0,0.0,0,0
810008010,0,0.0,0,0
810008011,0,0.0,0,0
810008013,0,0.0,0,0
810008014,0,0.0,0,0
810008015,0,0.0,0,0
810008016,0,0.0,0,0
810008017,0,0.0,0,0
810008018,0,0.0,0,0
810008034,0,0.0,0,0
810008035,0,0.0,0,0
810008019,0,0.0,0,0
810008020,0,0.0,0,0
810008021,0,0.0,0,0
810008022,0,0.0,0,0
810008023,0,0.0,0,0
810008024,0,0.0,0,0
810008025,0,0.0,0,0
810008026,0,0.0,0,0
810008027,0,0.0,0,0
810008028,0,0.0,0,0
810008029,0,0.0,0,0
810008030,0,0.0,0,0
810008031,0,0.0,0,0
810008032,0,0.0,0,0
810008033,0,0.0,0,0
810008036,0,0.0,0,0
810008037,0,0.0,0,0
810008038,0,0.0,0,0
810008039,0,0.0,0,0
810008040,0,0.0,0,0
810008041,0,0.0,0,0
810008046,0,0.0,0,0
810008042,0,0.0,0,0
810008043,0,0.0,0,0
810008044,0,0.0,0,0
810008045,0,0.0,0,0
810008047,0,0.0,0,0
810008048,0,0.0,0,0
810008049,0,0.0,0,0
810008050,0,0.0,0,0
810008051,0,0.0,0,0
810008052,0,0.0,0,0
810008053,0,0.0,0,0
810008054,0,0.0,0,0
810008055,0,0.0,0,0
810008056,0,0.0,0,0
810008057,0,0.0,0,0
810008058,0,0.0,0,0
810008059,0,0.0,0,0
810008061,0,0.0,0,0
810008063,0,0.0,0,0
810008064,0,0.0,0,0
810008065,0,0.0,0,0
810008073,0,0.0,0,0
810008074,0,0.0,0,0
810008075,0,0.0,0,0
810008076,0,0.0,0,0
810008077,0,0.0,0,0
810008078,0,0.0,0,0
810008079,0,0.0,0,0
810008081,1000123,1.0,100,119
810008082,1000123,1.0,100,119
810008083,1000123,1.0,100,119
810008084,1000123,1.0,100,119
810008085,4000016,1.0,100,100
810008086,4000016,1.0,100,100
810008087,4000016,1.0,100,100
810008088,4000016,1.0,100,100
810008089,4000016,1.0,100,100
810008090,4000016,1.0,100,100
810008091,4000016,1.0,100,100
810008092,44100110,1.0,100,100
810008093,4190016,1.0,100,100
810008094,4190016,1.0,100,100
810008095,4190016,1.0,100,100
810008096,4190016,1.0,100,100
810008097,4190016,1.0,100,100
810008098,4190016,1.0,100,100
