ID,道具名稱,鑲嵌類型ID,道具屬性
81402907,華爾基莉雙槍+6,29,"最小攻擊力+234
最大攻擊力+287
物理最小傷害+7%
目標物理防禦力減少6%
體力 +207"
81402908,華爾基莉雙槍+7,29,"最小攻擊力+243
最大攻擊力+297
物理最小傷害+8%
目標物理防禦力減少8%
體力 +215"
81402909,華爾基莉雙槍+8,29,"最小攻擊力+256
最大攻擊力+312
物理最小傷害+9%
目標物理防禦力減少10%
體力 +227"
81402910,華爾基莉雙槍+9,29,"最小攻擊力+270
最大攻擊力+330
物理最小傷害+12%
目標物理防禦力減少12%
體力 +240"
81402911,華爾基莉雙槍+10,29,"最小攻擊力+287
最大攻擊力+351
物理最小傷害+15%
目標物理防禦力減少15%
體力 +255"
81402912,華爾基莉雙槍+11,29,"最小攻擊力+320
最大攻擊力+390
物理最小傷害+20%
目標物理防禦力減少20%
體力 +285"
700102020,活動 藍貓貓,25,
700102021,活動 小藍貓貓,25,
700102120,甜美天使,25,
700102121,小甜美天使,25,
700102220,暗黑惡魔,25,
700102221,小暗黑惡魔,25,
40100106,拳套披風+5,6,
40100206,短劍披風+5,6,
40100306,單手劍披風+5,6,
40100406,雙手劍披風+5,6,
40100706,鈍器披風+5,6,
40100806,槍披風+5,6,
40100906,弓箭筒披風+5,6,
40101006,十字弓披風+5,6,
40101206,地精靈披風+5,6,水抵抗力+120
40101306,水精靈披風+5,6,水抵抗力+120
40101406,火精靈披風+5,6,水抵抗力+120
40101506,風精靈披風+5,6,水抵抗力+120
40101606,雙刀披風+5,6,
40101706,手槍披風+5,6,
700102320,胖熊貓,25,最大HP +200
700102321,小胖熊貓,25,最大HP +200
700102420,九尾狐,25,
700102421,小九尾狐,25,
700102520,舞扇忍者,25,"物理最小傷害+6%
魔法最小傷害+6%"
700102521,小舞扇忍者,25,"物理最小傷害+6%
魔法最小傷害+6%"
40103001,拉巴娜的魔術披風,10,"物理最大傷害+2%
物理最小傷害+2%
魔法最大傷害+2%
魔法最小傷害+2%"
40103002,拉巴娜的魔術披風+1,10,"物理最大傷害+4%
物理最小傷害+4%
魔法最大傷害+4%
魔法最小傷害+4%"
40103003,拉巴娜的魔術披風+2,10,"物理最大傷害+6%
物理最小傷害+6%
魔法最大傷害+6%
魔法最小傷害+6%"
40103004,拉巴娜的魔術披風+3,10,"物理最大傷害+8%
物理最小傷害+8%
魔法最大傷害+8%
魔法最小傷害+8%"
40103005,拉巴娜的魔術披風+4,10,"物理最大傷害+10%
物理最小傷害+10%
魔法最大傷害+10%
魔法最小傷害+10%"
700102620,波克塔,25,
700102621,波克塔寶寶,25,
40102301,雙肩工具包,6,
40102302,雙肩工具包+1,6,
40102303,雙肩工具包+2,6,
40102304,雙肩工具包+3,6,
40102305,雙肩工具包+4,6,
40102306,雙肩工具包+5,6,
40102401,小型機器人,6,
40102402,小型機器人+1,6,
40102403,小型機器人+2,6,
40102404,小型機器人+3,6,
40102405,小型機器人+4,6,
40102406,小型機器人+5,6,
81602901,華爾基莉MG,31,"最小攻擊力+266
最大攻擊力+378
物理最大傷害+1%
體力 +188"
81602902,華爾基莉MG+1,31,"最小攻擊力+267
最大攻擊力+381
物理最大傷害+2%
體力 +189"
81602903,華爾基莉MG+2,31,"最小攻擊力+272
最大攻擊力+387
物理最大傷害+3%
體力 +192"
81602904,華爾基莉MG+3,31,"最小攻擊力+275
最大攻擊力+393
物理最大傷害+4%
體力 +195"
81602905,華爾基莉MG+4,31,"最小攻擊力+279
最大攻擊力+398
物理最大傷害+5%
目標物理防禦力減少1%
體力 +198"
81602906,華爾基莉MG+5,31,"最小攻擊力+282
最大攻擊力+404
物理最大傷害+6%
目標物理防禦力減少2%
體力 +201"
81602907,華爾基莉MG+6,31,"最小攻擊力+291
最大攻擊力+414
物理最大傷害+7%
目標物理防禦力減少3%
體力 +207"
81602908,華爾基莉MG+7,31,"最小攻擊力+300
最大攻擊力+429
物理最大傷害+8%
目標物理防禦力減少4%
體力 +215"
81602909,華爾基莉MG+8,31,"最小攻擊力+316
最大攻擊力+452
物理最大傷害+9%
目標物理防禦力減少5%
體力 +227"
81602910,華爾基莉MG+9,31,"最小攻擊力+334
最大攻擊力+477
物理最大傷害+12%
目標物理防禦力減少7%
體力 +240"
81602911,華爾基莉MG+10,31,"最小攻擊力+354
最大攻擊力+506
物理最大傷害+15%
目標物理防禦力減少10%
體力 +255"
81602912,華爾基莉MG+11,31,"最小攻擊力+394
最大攻擊力+562
物理最大傷害+20%
目標物理防禦力減少15%
體力 +285"
700102720,布朗妮,25,"最大HP +200
最大SP+200"
700102721,小布朗妮,25,"最大HP +200
最大SP+200"
80503301,和平的武器,0,"移動速度+30%
繩索移動速度+50%
梯子移動速度+50%"
80503302,和平的武器+1,0,"移動速度+33%
繩索移動速度+55%
梯子移動速度+55%"
80503303,和平的武器+2,0,"移動速度+36%
繩索移動速度+60%
梯子移動速度+60%"
80503304,和平的武器+3,0,"移動速度+39%
繩索移動速度+65%
梯子移動速度+65%"
80503305,和平的武器+4,0,"移動速度+42%
繩索移動速度+70%
梯子移動速度+70%"
80503306,和平的武器+5,0,"移動速度+45%
繩索移動速度+75%
梯子移動速度+75%"
80503307,和平的武器+6,0,"移動速度+48%
繩索移動速度+80%
梯子移動速度+80%"
80503308,和平的武器+7,0,"移動速度+51%
繩索移動速度+85%
梯子移動速度+85%"
80503309,和平的武器+8,0,"移動速度+54%
繩索移動速度+90%
梯子移動速度+90%"
80503310,和平的武器+9,0,"移動速度+60%
繩索移動速度+100%
梯子移動速度+100%"
80503311,淨化的武器,0,"移動速度+30%
繩索移動速度+50%
梯子移動速度+50%"
80503312,淨化的武器+1,0,"移動速度+33%
繩索移動速度+55%
梯子移動速度+55%"
80503313,淨化的武器+2,0,"移動速度+36%
繩索移動速度+60%
梯子移動速度+60%"
80503314,淨化的武器+3,0,"移動速度+39%
繩索移動速度+65%
梯子移動速度+65%"
80503315,淨化的武器+4,0,"移動速度+42%
繩索移動速度+70%
梯子移動速度+70%"
80503316,淨化的武器+5,0,"移動速度+45%
繩索移動速度+75%
梯子移動速度+75%"
80503317,淨化的武器+6,0,"移動速度+48%
繩索移動速度+80%
梯子移動速度+80%"
80503318,淨化的武器+7,0,"移動速度+51%
繩索移動速度+85%
梯子移動速度+85%"
80503319,淨化的武器+8,0,"移動速度+54%
繩索移動速度+90%
梯子移動速度+90%"
80503320,淨化的武器+9,0,"移動速度+60%
繩索移動速度+100%
梯子移動速度+100%"
80503321,墮落的武器,0,"移動速度+30%
繩索移動速度+50%
梯子移動速度+50%"
80503322,墮落的武器+1,0,"移動速度+33%
繩索移動速度+55%
梯子移動速度+55%"
80503323,墮落的武器+2,0,"移動速度+36%
繩索移動速度+60%
梯子移動速度+60%"
80503324,墮落的武器+3,0,"移動速度+39%
繩索移動速度+65%
梯子移動速度+65%"
80503325,墮落的武器+4,0,"移動速度+42%
繩索移動速度+70%
梯子移動速度+70%"
80503326,墮落的武器+5,0,"移動速度+45%
繩索移動速度+75%
梯子移動速度+75%"
80503327,墮落的武器+6,0,"移動速度+48%
繩索移動速度+80%
梯子移動速度+80%"
80503328,墮落的武器+7,0,"移動速度+51%
繩索移動速度+85%
梯子移動速度+85%"
80503329,墮落的武器+8,0,"移動速度+54%
繩索移動速度+90%
梯子移動速度+90%"
80503330,墮落的武器+9,0,"移動速度+60%
繩索移動速度+100%
梯子移動速度+100%"
90499902,GM新帽子,99,"防禦力+1000
道具掉落率+100%
屬性發生機率+1500%
獲得經驗值+100%"
20299902,GM新上衣,100,"防禦力+14
物理減少傷害+1
力量+10
體力 +5"
30299902,GM新褲子(男),100,"防禦力+14
物理減少傷害+1
力量+10
體力 +5"
30499902,GM新裙子(女),100,"防禦力+14
物理減少傷害+1
力量+10
體力 +5"
70299902,GM新皮鞋(男),103,"防禦力+500
移動速度+50%
繩索移動速度+100%
梯子移動速度+100%"
70299903,GM新皮鞋(女),103,"防禦力+500
移動速度+50%
繩索移動速度+100%
梯子移動速度+100%"
90210103,新手的虎弓皮髮帶,0,"防禦力+46
物理減少傷害+2
最大HP +200
最大SP+200"
90210203,新手的青銅色髮帶,0,"防禦力+59
物理減少傷害+3
最大HP +100"
90110303,新手的塑膠帽子,0,"防禦力+86
物理減少傷害+4
最大HP +100"
90110403,新手的陶瓷帽子,0,"防禦力+113
物理減少傷害+5
最大HP +100"
90410503,新手的修羅帽子,0,"防禦力+140
物理減少傷害+6
最大HP +100"
20610103,新手的虎弓皮襯衫,0,"防禦力+77
物理減少傷害+3
最大HP +200
最大SP+200"
20610203,新手的青銅色襯衫,0,"防禦力+99
物理減少傷害+4
最大HP +100"
20610303,新手的塑膠襯衫,0,"防禦力+144
物理減少傷害+6
最大HP +100"
20610403,新手的陶瓷襯衫,0,"防禦力+189
物理減少傷害+8
最大HP +100"
20610503,新手的修羅夾克,0,"防禦力+234
物理減少傷害+10
最大HP +100"
30210103,新手的虎弓皮褲子,0,"防禦力+64
物理減少傷害+3
最大HP +200
最大SP+200"
30210203,新手的青銅色褲子,0,"防禦力+83
物理減少傷害+4
最大HP +100"
30210303,新手的塑膠褲子,0,"防禦力+120
物理減少傷害+5
最大HP +100"
30210403,新手的陶瓷褲子,0,"防禦力+158
物理減少傷害+7
最大HP +100"
30210503,新手的修羅褲裙,0,"防禦力+195
物理減少傷害+9
最大HP +100"
90410603,新手的鋼鐵帽子,99,"防禦力+167
物理減少傷害+8
最大HP +100"
20610603,新手的鋼鐵襯衫,100,"防禦力+279
物理減少傷害+12
最大HP +100"
30210603,新手的鋼鐵褲子,101,"防禦力+233
物理減少傷害+11
最大HP +100"
10320801,力量的羅馬競技場手套,7,"防禦力+94
物理減少傷害+4
力量+10
物理爆擊傷害+2%"
20220801,力量的羅馬競技場護甲,100,"防禦力+234
物理減少傷害+10
力量+10
物理命中率+1%"
30420801,力量的羅馬競技場褲裙,101,"防禦力+195
物理減少傷害+9
力量+10
物理命中率+1%"
70220801,力量的羅馬競技場靴子,103,"防禦力+117
物理減少傷害+5
力量+10
移動速度+3%"
90420801,力量的羅馬競技場頭盔,99,"防禦力+140
物理減少傷害+6
力量+10
休息恢復HP+20%"
10320811,力量的羅馬競技場手套+1,7,"防禦力+130
物理減少傷害+5
力量+14
物理爆擊傷害+4%"
20220811,力量的羅馬競技場護甲+1,100,"防禦力+324
物理減少傷害+14
力量+14
物理命中率+1%"
30420811,力量的羅馬競技場褲裙+1,101,"防禦力+270
物理減少傷害+12
力量+14
物理命中率+1%"
70220811,力量的羅馬競技場靴子+1,103,"防禦力+162
物理減少傷害+7
力量+14
移動速度+6%"
90420811,力量的羅馬競技場頭盔+1,99,"防禦力+194
物理減少傷害+9
力量+14
休息恢復HP+40%"
10320821,力量的羅馬競技場手套+2,7,"防禦力+166
物理減少傷害+7
力量+18
物理爆擊傷害+6%"
20220821,力量的羅馬競技場護甲+2,100,"防禦力+414
物理減少傷害+17
力量+18
物理命中率+2%"
30420821,力量的羅馬競技場褲裙+2,101,"防禦力+345
物理減少傷害+16
力量+18
物理命中率+2%"
70220821,力量的羅馬競技場靴子+2,103,"防禦力+207
物理減少傷害+9
力量+18
移動速度+9%"
90420821,力量的羅馬競技場頭盔+2,99,"防禦力+248
物理減少傷害+11
力量+18
休息恢復HP+60%"
10320831,力量的羅馬競技場手套+3,7,"防禦力+202
物理減少傷害+8
力量+22
物理爆擊傷害+8%"
20220831,力量的羅馬競技場護甲+3,100,"防禦力+504
物理減少傷害+21
力量+22
物理命中率+2%"
30420831,力量的羅馬競技場褲裙+3,101,"防禦力+420
物理減少傷害+19
力量+22
物理命中率+2%"
70220831,力量的羅馬競技場靴子+3,103,"防禦力+252
物理減少傷害+11
力量+22
移動速度+12%"
90420831,力量的羅馬競技場頭盔+3,99,"防禦力+302
物理減少傷害+14
力量+22
休息恢復HP+80%"
10320841,力量的羅馬競技場手套+4,7,"防禦力+238
物理減少傷害+10
力量+26
物理爆擊傷害+10%"
20220841,力量的羅馬競技場護甲+4,100,"防禦力+594
物理減少傷害+25
力量+26
物理命中率+3%"
30420841,力量的羅馬競技場褲裙+4,101,"防禦力+495
物理減少傷害+22
力量+26
物理命中率+3%"
70220841,力量的羅馬競技場靴子+4,103,"防禦力+297
物理減少傷害+13
力量+26
移動速度+15%"
90420841,力量的羅馬競技場頭盔+4,99,"防禦力+356
物理減少傷害+16
力量+26
休息恢復HP+100%"
10320851,力量的羅馬競技場手套+5,7,"防禦力+274
物理減少傷害+11
力量+30
物理爆擊傷害+12%"
20220851,力量的羅馬競技場護甲+5,100,"防禦力+684
物理減少傷害+29
力量+30
物理命中率+3%"
30420851,力量的羅馬競技場褲裙+5,101,"防禦力+570
物理減少傷害+26
力量+30
物理命中率+3%"
70220851,力量的羅馬競技場靴子+5,103,"防禦力+342
物理減少傷害+15
力量+30
移動速度+18%"
90420851,力量的羅馬競技場頭盔+5,99,"防禦力+410
物理減少傷害+18
力量+30
休息恢復HP+120%"
10320861,力量的羅馬競技場手套+6,7,"防禦力+310
物理減少傷害+12
力量+34
物理爆擊傷害+14%"
20220861,力量的羅馬競技場護甲+6,100,"防禦力+774
物理減少傷害+33
力量+34
物理命中率+4%"
30420861,力量的羅馬競技場褲裙+6,101,"防禦力+645
物理減少傷害+29
力量+34
物理命中率+4%"
70220861,力量的羅馬競技場靴子+6,103,"防禦力+387
物理減少傷害+17
力量+34
移動速度+21%"
90420861,力量的羅馬競技場頭盔+6,99,"防禦力+464
物理減少傷害+21
力量+34
休息恢復HP+140%"
10320871,力量的羅馬競技場手套+7,7,"防禦力+346
物理減少傷害+14
力量+38
物理爆擊傷害+16%"
20220871,力量的羅馬競技場護甲+7,100,"防禦力+864
物理減少傷害+36
力量+38
物理命中率+4%"
30420871,力量的羅馬競技場褲裙+7,101,"防禦力+720
物理減少傷害+33
力量+38
物理命中率+4%"
70220871,力量的羅馬競技場靴子+7,103,"防禦力+432
物理減少傷害+19
力量+38
移動速度+24%"
90420871,力量的羅馬競技場頭盔+7,99,"防禦力+518
物理減少傷害+23
力量+38
休息恢復HP+160%"
10320881,力量的羅馬競技場手套+8,7,"防禦力+382
物理減少傷害+15
力量+42
物理爆擊傷害+20%"
20220881,力量的羅馬競技場護甲+8,100,"防禦力+954
物理減少傷害+40
力量+42
物理命中率+5%"
30420881,力量的羅馬競技場褲裙+8,101,"防禦力+795
物理減少傷害+36
力量+42
物理命中率+5%"
70220881,力量的羅馬競技場靴子+8,103,"防禦力+477
物理減少傷害+21
力量+42
移動速度+27%"
90420881,力量的羅馬競技場頭盔+8,99,"防禦力+572
物理減少傷害+26
力量+42
休息恢復HP+180%"
10320802,魔力的羅馬競技場手套,7,"防禦力+94
物理減少傷害+4
魔力+10
魔法爆擊傷害+2%"
20220802,魔力的羅馬競技場護甲,100,"防禦力+234
物理減少傷害+10
魔力+10
魔法命中率+1%"
30420802,魔力的羅馬競技場褲裙,101,"防禦力+195
物理減少傷害+9
魔力+10
魔法爆擊率+1%"
70220802,魔力的羅馬競技場靴子,103,"防禦力+117
物理減少傷害+5
魔力+10
移動速度+3%"
90420802,魔力的羅馬競技場頭盔,99,"防禦力+140
物理減少傷害+6
魔力+10
休息恢復SP+25%"
10320812,魔力的羅馬競技場手套+1,7,"防禦力+130
物理減少傷害+5
魔力+14
魔法爆擊傷害+4%"
20220812,魔力的羅馬競技場護甲+1,100,"防禦力+324
物理減少傷害+14
魔力+14
魔法命中率+1%"
30420812,魔力的羅馬競技場褲裙+1,101,"防禦力+270
物理減少傷害+12
魔力+14
魔法爆擊率+1%"
70220812,魔力的羅馬競技場靴子+1,103,"防禦力+162
物理減少傷害+7
魔力+14
移動速度+6%"
90420812,魔力的羅馬競技場頭盔+1,99,"防禦力+194
物理減少傷害+9
魔力+14
休息恢復SP+50%"
10320822,魔力的羅馬競技場手套+2,7,"防禦力+166
物理減少傷害+7
魔力+18
魔法爆擊傷害+6%"
20220822,魔力的羅馬競技場護甲+2,100,"防禦力+414
物理減少傷害+17
魔力+18
魔法命中率+2%"
30420822,魔力的羅馬競技場褲裙+2,101,"防禦力+345
物理減少傷害+16
魔力+18
魔法爆擊率+1%"
70220822,魔力的羅馬競技場靴子+2,103,"防禦力+207
物理減少傷害+9
魔力+18
移動速度+9%"
90420822,魔力的羅馬競技場頭盔+2,99,"防禦力+248
物理減少傷害+11
魔力+18
休息恢復SP+75%"
10320832,魔力的羅馬競技場手套+3,7,"防禦力+202
物理減少傷害+8
魔力+22
魔法爆擊傷害+8%"
20220832,魔力的羅馬競技場護甲+3,100,"防禦力+504
物理減少傷害+21
魔力+22
魔法命中率+2%"
30420832,魔力的羅馬競技場褲裙+3,101,"防禦力+420
物理減少傷害+19
魔力+22
魔法爆擊率+2%"
70220832,魔力的羅馬競技場靴子+3,103,"防禦力+252
物理減少傷害+11
魔力+22
移動速度+12%"
90420832,魔力的羅馬競技場頭盔+3,99,"防禦力+302
物理減少傷害+14
魔力+22
休息恢復SP+100%"
10320842,魔力的羅馬競技場手套+4,7,"防禦力+238
物理減少傷害+10
魔力+26
魔法爆擊傷害+10%"
20220842,魔力的羅馬競技場護甲+4,100,"防禦力+594
物理減少傷害+25
魔力+26
魔法命中率+3%"
30420842,魔力的羅馬競技場褲裙+4,101,"防禦力+495
物理減少傷害+22
魔力+26
魔法爆擊率+2%"
70220842,魔力的羅馬競技場靴子+4,103,"防禦力+297
物理減少傷害+13
魔力+26
移動速度+15%"
90420842,魔力的羅馬競技場頭盔+4,99,"防禦力+356
物理減少傷害+16
魔力+26
休息恢復SP+125%"
10320852,魔力的羅馬競技場手套+5,7,"防禦力+274
物理減少傷害+11
魔力+30
魔法爆擊傷害+12%"
20220852,魔力的羅馬競技場護甲+5,100,"防禦力+684
物理減少傷害+29
魔力+30
魔法命中率+3%"
30420852,魔力的羅馬競技場褲裙+5,101,"防禦力+570
物理減少傷害+26
魔力+30
魔法爆擊率+2%"
70220852,魔力的羅馬競技場靴子+5,103,"防禦力+342
物理減少傷害+15
魔力+30
移動速度+18%"
90420852,魔力的羅馬競技場頭盔+5,99,"防禦力+410
物理減少傷害+18
魔力+30
休息恢復SP+150%"
10320862,魔力的羅馬競技場手套+6,7,"防禦力+310
物理減少傷害+12
魔力+34
魔法爆擊傷害+14%"
20220862,魔力的羅馬競技場護甲+6,100,"防禦力+774
物理減少傷害+33
魔力+34
魔法命中率+4%"
30420862,魔力的羅馬競技場褲裙+6,101,"防禦力+645
物理減少傷害+29
魔力+34
魔法爆擊率+3%"
70220862,魔力的羅馬競技場靴子+6,103,"防禦力+387
物理減少傷害+17
魔力+34
移動速度+21%"
90420862,魔力的羅馬競技場頭盔+6,99,"防禦力+464
物理減少傷害+21
魔力+34
休息恢復SP+175%"
10320872,魔力的羅馬競技場手套+7,7,"防禦力+346
物理減少傷害+14
魔力+38
魔法爆擊傷害+16%"
