id,name,reward_exp,reward_ely,reward_items
154001224,再次找尋的第三個石塔,2520000,30000000,
154001225,再次找尋的第三個石塔,2520000,30000000,
154001314,獲得資格,2820000,20000000,
154001315,獲得資格,2820000,20000000,
154001316,獲得資格,2820000,20000000,
154001317,獲得資格,2820000,20000000,
154001318,獲得資格,2820000,20000000,
154001319,獲得資格,2820000,20000000,
154001320,獲得資格,2820000,20000000,
154001321,獲得資格,2820000,20000000,
154001322,獲得資格,2820000,20000000,
154001323,獲得資格,2820000,20000000,
154001324,獲得資格,2820000,20000000,
154001325,獲得資格,2820000,20000000,
154001421,得到第五次安排,3140000,10000000,
154001422,得到第五次安排,3140000,10000000,
154001423,得到第五次安排,3140000,10000000,
154001424,得到第五次安排,3140000,10000000,
154001425,得到第五次安排,3140000,10000000,
154001426,得到第五次安排,3140000,10000000,
154001427,得到第五次安排,3140000,10000000,
154001428,得到第五次安排,3140000,10000000,
154001429,得到第五次安排,3140000,10000000,
154001430,得到第五次安排,3140000,10000000,
154001431,得到第五次安排,3140000,10000000,
154001432,得到第五次安排,3140000,10000000,
154001510,得到第六次安排,3500000,10000000,
154001511,得到第六次安排,3500000,10000000,
154001512,得到第六次安排,3500000,10000000,
154001513,得到第六次安排,3500000,10000000,
154001514,得到第六次安排,3500000,10000000,
154001515,得到第六次安排,3500000,10000000,
154001516,得到第六次安排,3500000,10000000,
154001517,得到第六次安排,3500000,10000000,
154001518,得到第六次安排,3500000,10000000,
154001519,得到第六次安排,3500000,10000000,
154001520,得到第六次安排,3500000,10000000,
154001521,得到第六次安排,3500000,10000000,
154001621,得到最後一次安排,3640000,30000000,
154001622,得到最後一次安排,3640000,30000000,
154001623,得到最後一次安排,3640000,30000000,
154001624,得到最後一次安排,3640000,30000000,
154001625,得到最後一次安排,3640000,30000000,
154001626,得到最後一次安排,3640000,30000000,
154001627,得到最後一次安排,3640000,30000000,
154001628,得到最後一次安排,3640000,30000000,
154001629,得到最後一次安排,3640000,30000000,
154001630,得到最後一次安排,3640000,30000000,
154001631,得到最後一次安排,3640000,30000000,
154001632,得到最後一次安排,3640000,30000000,
154005017,安排的真面目究竟是…?,2000000,30000000,
154005018,安排的真面目究竟是…?,2000000,30000000,
154005019,安排的真面目究竟是…?,2000000,30000000,
154005020,安排的真面目究竟是…?,2000000,30000000,
154005021,安排的真面目究竟是…?,2000000,30000000,
154005022,安排的真面目究竟是…?,2000000,30000000,
154005023,安排的真面目究竟是…?,2000000,30000000,
154005024,安排的真面目究竟是…?,2000000,30000000,
154005115,通過考驗,2260000,30000000,
154005116,通過考驗,2260000,30000000,
154005117,通過考驗,2260000,30000000,
154005118,通過考驗,2260000,30000000,
154005119,通過考驗,2260000,30000000,
154005120,通過考驗,2260000,30000000,
154005121,通過考驗,2260000,30000000,
154005122,通過考驗,2260000,30000000,
154005214,再次找到的第三座石塔,2520000,30000000,
154005215,再次找到的第三座石塔,2520000,30000000,
154005216,再次找到的第三座石塔,2520000,30000000,
154005217,再次找到的第三座石塔,2520000,30000000,
154005218,再次找到的第三座石塔,2520000,30000000,
154005219,再次找到的第三座石塔,2520000,30000000,
154005220,再次找到的第三座石塔,2520000,30000000,
154005221,再次找到的第三座石塔,2520000,30000000,
154005314,獲得資格,2820000,20000000,
154005315,獲得資格,2820000,20000000,
154005316,獲得資格,2820000,20000000,
154005317,獲得資格,2820000,20000000,
154005318,獲得資格,2820000,20000000,
154005319,獲得資格,2820000,20000000,
154005320,獲得資格,2820000,20000000,
154005321,獲得資格,2820000,20000000,
154005421,得到第五次安排,3140000,10000000,
154005422,得到第五次安排,3140000,10000000,
154005423,得到第五次安排,3140000,10000000,
154005424,得到第五次安排,3140000,10000000,
154005425,得到第五次安排,3140000,10000000,
154005426,得到第五次安排,3140000,10000000,
154005427,得到第五次安排,3140000,10000000,
154005428,得到第五次安排,3140000,10000000,
154005510,得到第六次安排,3500000,10000000,
154005511,得到第六次安排,3500000,10000000,
154005512,得到第六次安排,3500000,10000000,
154005513,得到第六次安排,3500000,10000000,
154005514,得到第六次安排,3500000,10000000,
154005515,得到第六次安排,3500000,10000000,
154005516,得到第六次安排,3500000,10000000,
154005517,得到第六次安排,3500000,10000000,
154005621,得到最後一次安排,3640000,30000000,
154005622,得到最後一次安排,3640000,30000000,
154005623,得到最後一次安排,3640000,30000000,
154005624,得到最後一次安排,3640000,30000000,
154005625,得到最後一次安排,3640000,30000000,
154005626,得到最後一次安排,3640000,30000000,
154005627,得到最後一次安排,3640000,30000000,
154005628,得到最後一次安排,3640000,30000000,
154009510,特洛里,0,100000,
161000000,愛因斯特的信,1379400000,545600,
161000001,前往歐若拉森林!,1379400000,545600,活動:綜合背包 X1
161000028,做錯就要挨訓!,4598000000,2000000,"歐若拉的貓咪貼紙 X1
活動:綜合背包 X1"
161000033,怪物之王,0,100000,
162001000,自由貿易都市立佩拉,2280000000,1000000,
162001001,與革命軍接觸,2280000000,1000000,
162001002,前往梅林島之路,2280000000,1000000,
162001003,梅林島的統治者們,4560000000,1000000,"活動:王者攻擊力秘藥 X1
活動:王者的防禦秘藥 X1
活動:王者攻擊力秘藥 2 X1
[活動] 暴風藥水(30分鐘) X1"
162001004,為了搜查的領域確保,4560000000,1000000,"復活精髓 X2
肥宅快樂水 X10"
162001005,驚愕的事實,7600000000,3000000,"奧莉安的變異教本 X1
活動：經驗值秘藥 200% X3
復活精髓 X5
[活動] 刻有月亮的刻印石 X4"
162001006,傳達狀況,2280000000,1000000,
162001007,疑心,2280000000,1000000,
162001008,叫傑凱的人,2280000000,1000000,
162001009,堅定心證,2280000000,1000000,
162001010,還不如…,7600000000,3000000,"傑凱的胸針 X1
超級萬能木錘 X2
靈藥兌換券 X20
[活動] 刻有月亮的刻印石 X4"
162001011,收尾,2280000000,1000000,
162001012,羅希雅的呼喚,2280000000,1000000,
162001013,愛麗絲的下落,15200000000,3000000,"[活動] 暴風藥水 X50
活動:經驗值的秘藥888% X1
活動:寵物用回春草(30日) X1
凝聚舞扇忍者氣息的圖騰碎片 X10"
162002000,倒塌的賽蕾斯神殿,300,1000,
162002001,洛克斯的追隨者,1000,1000,
162002002,賽蕾斯最後的委託,1000,1000,
162002003,確保外圍地帶,1500,1000,
162002004,前往吉恩蒂亞大陸,1500,1000,
162002005,艾薩克神父,1500,1000,
162002006,我的去路,0,0,
154001029,安排的真面目究竟是…?,2000000,30000000,
154001127,通過考驗,2260000,30000000,
154001226,再次找尋的第三座石塔,2520000,30000000,
154001326,獲得資格,2820000,20000000,
154001433,得到第五次安排,3140000,10000000,
154001522,得到第六次安排,3500000,10000000,
154001633,得到最後一次安排,3640000,30000000,
163000000,沸沸揚揚的傳聞,2575800000,500000,
163000001,被稱為惡魔之山的地方,2575800000,500000,
163000002,倒塌的殿堂,2575800000,500000,
163000003,進入神秘的殿堂,2575800000,1500000,"活動:經驗值秘藥500% X1
活動：經驗值秘藥 200% X1"
163000004,討伐完畢。可是…。,5001000000,2000000,"活動:經驗值的秘藥888% X1
超級萬能木錘 X2"
163000005,流傳的故事,5001000000,2000000,
164001000,彩諾恩的第二封信,20000000,0,
164001001,另一個愛麗絲石塔,20000000,0,
164001002,為了解除封印的氣息收集 (1),20000000,0,
164001003,為了解除封印的氣息收集 (2),20000000,0,
164001004,為了解除封印的氣息收集 (3),20000000,0,
164001005,為了解除封印的氣息收集 (4),20000000,0,
164001006,為了解除封印的氣息收集 (5),20000000,0,
164001007,愛麗絲的第八座石塔,20000000,10000000,
164001008,可愛又可怕的森林 (1),26000000,0,
164001009,可愛又可怕的森林 (2),26000000,0,
164001010,美麗卻陰森的庭院 (1),26000000,0,
164001011,美麗卻陰森的庭院 (2),26000000,0,
164001012,美麗卻陰森的庭院 (3),26000000,0,
164001013,美麗卻陰森的庭院 (4),26000000,0,
164001014,刻薄的花之女王,26000000,0,
164001015,女王之心,26000000,0,
164001016,尋找情書材料 (1),26000000,0,
164001017,尋找情書材料 (2),26000000,0,
164001018,尋找情書材料 (3),26000000,0,
164001019,裝著歐若拉的懇切之心…。,26000000,0,
164001020,直接的男子漢,26000000,0,
164001021,愛麗絲的第九座石塔,26000000,10000000,
164001022,在菇菇森林徘徊…。,32000000,0,
164001023,也與隱密的暗殺者見面…。,32000000,0,
164001024,搜索隱藏的洞窟 (1),32000000,0,
164001025,搜索隱藏的洞窟 (2),32000000,0,
164001026,搜索隱藏的洞窟 (3),32000000,0,
164001027,搜索隱藏的洞窟 (4),32000000,0,
164001028,為了利奇的完全消滅 (1),32000000,0,
164001029,為了利奇的完全消滅 (2),32000000,0,
164001030,為了利奇的完全消滅 (3),32000000,0,
164001031,為了利奇的完全消滅 (4),32000000,0,
164001032,為了利奇的完全消滅 (5),32000000,0,
164001033,為了利奇的完全消滅 (6),32000000,0,
164001034,為了利奇的完全消滅 (7),32000000,0,
164001035,為了利奇的完全消滅 (8),32000000,0,
164001036,確認愛麗絲石塔,32000000,10000000,
164001037,立佩拉的挑剔美女,38000000,0,
164001038,神秘的龍收藏,38000000,0,
164001039,黑月公主的珍藏品！,38000000,0,
164001040,貝羅斯的特產,38000000,0,
164001041,艾利亞斯的特產,38000000,0,
164001042,阿法的特產,38000000,0,
164001043,龍京的特產,38000000,0,
164001044,奧亦奇的特產,38000000,0,
164001045,貝斯的特產,38000000,0,
164001046,亞特蘭提斯的特產,38000000,0,
164001047,真的，真的是最後的請求？！ (1),38000000,0,
164001048,真的，真的是最後的請求？！ (2),38000000,0,
164001049,真的，真的是最後的請求？！ (3),38000000,0,
164001050,第十一座石塔的下落 (1),38000000,0,
164001051,第十一座石塔的下落 (2),38000000,0,
164001052,第十一座石塔的下落 (3),38000000,0,
164001053,第十一座石塔的下落 (4),38000000,0,
164001054,第十一座石塔的下落 (5),38000000,0,
164001055,第十一座石塔的下落 (6),38000000,0,
164001056,第十一座石塔的下落 (7),38000000,20000000,
164001057,另一座石塔的下落,44000000,0,
164001058,惡魔之山,44000000,0,
164001059,歷經危險,44000000,0,
164001060,先調查這個地方吧？(1),44000000,0,
164001061,先調查這個地方吧？(2),44000000,0,
164001062,先調查這個地方吧？(3),44000000,0,
164001063,先調查這個地方吧？(4),44000000,0,
164001064,先調查這個地方吧？(5),44000000,0,
164001065,先收起來吧 (1),44000000,0,
164001066,不會放棄的！,44000000,0,
164001067,恐怖的惡魔峽谷,44000000,0,
164001068,先收起來吧 (2),44000000,0,
164001069,下一座石塔的下落。,44000000,10000000,
164001070,未知的倉庫40層,50000000,0,
164001071,滾燙又堅硬的物品?!,50000000,0,
164001072,鑰匙在賽蕾斯神殿… (1),50000000,0,
164001073,鑰匙在賽蕾斯神殿… (2),50000000,0,
164001074,鑰匙在賽蕾斯神殿… (3),50000000,0,
164001075,鑰匙在賽蕾斯神殿… (4),50000000,0,
164001076,鑰匙在賽蕾斯神殿… (5),50000000,0,
164001077,鑰匙在賽蕾斯神殿… (6),50000000,0,
164001078,鑰匙在賽蕾斯神殿… (7),50000000,0,
164001079,鑰匙在賽蕾斯神殿… (8),50000000,0,
164001080,鑰匙在賽蕾斯神殿… (9),50000000,0,
164001081,鑰匙在賽蕾斯神殿… (10),50000000,0,
164001082,鑰匙在賽蕾斯神殿… (11),50000000,0,
164001083,鑰匙在賽蕾斯神殿… (12),50000000,0,
164001084,滾燙又堅硬的物品!,50000000,0,
164001085,第十三座石塔,50000000,0,
164001086,月之根源,50000000,0,
164001087,星星根源,50000000,0,
164001088,大地的根源,50000000,0,
164001089,最後的石塔,50000000,10000000,
164001090,新月祭壇 (1),60000000,0,
164001091,新月祭壇 (2),60000000,0,
164001092,喬艾是對手？,60000000,0,
164001093,終於揭曉的愛麗絲的下落,60000000,30000000,
164001094,有愛麗絲的下落了。,60000000,0,
164002000,彩諾恩的第二封信,20000000,0,
164002001,另一個愛麗絲石塔,20000000,0,
164002002,為了解除封印的氣息收集 (1),20000000,0,
164002003,為了解除封印的氣息收集 (2),20000000,0,
164002004,為了解除封印的氣息收集 (3),20000000,0,
164002005,為了解除封印的氣息收集 (4),20000000,0,
164002006,為了解除封印的氣息收集 (5),20000000,0,
164002007,愛麗絲的第八座石塔,20000000,10000000,
164002008,可愛又可怕的森林 (1),26000000,0,
164002009,可愛又可怕的森林 (2),26000000,0,
164002010,美麗卻陰森的庭院 (1),26000000,0,
164002011,美麗卻陰森的庭院 (2),26000000,0,
164002012,美麗卻陰森的庭院 (3),26000000,0,
164002013,美麗卻陰森的庭院 (4),26000000,0,
164002014,刻薄的花之女王,26000000,0,
164002015,女王之心,26000000,0,
164002016,尋找情書材料 (1),26000000,0,
164002017,尋找情書材料 (2),26000000,0,
164002018,尋找情書材料 (3),26000000,0,
164002019,裝著歐若拉的懇切之心…。,26000000,0,
164002020,直接的男子漢,26000000,0,
164002021,愛麗絲的第九座石塔,26000000,10000000,
164002022,在菇菇森林徘徊…。,32000000,0,
164002023,也與隱密的暗殺者見面…。,32000000,0,
164002024,搜索隱藏的洞窟 (1),32000000,0,
164002025,搜索隱藏的洞窟 (2),32000000,0,
164002026,搜索隱藏的洞窟 (3),32000000,0,
164002027,搜索隱藏的洞窟 (4),32000000,0,
164002028,為了利奇的完全消滅 (1),32000000,0,
164002029,為了利奇的完全消滅 (2),32000000,0,
164002030,為了利奇的完全消滅 (3),32000000,0,
164002031,為了利奇的完全消滅 (4),32000000,0,
164002032,為了利奇的完全消滅 (5),32000000,0,
164002033,為了利奇的完全消滅 (6),32000000,0,
164002034,為了利奇的完全消滅 (7),32000000,0,
164002035,為了利奇的完全消滅 (8),32000000,0,
164002036,確認愛麗絲石塔,32000000,10000000,
164002037,立佩拉的挑剔美女,38000000,0,
164002038,神秘的龍收藏,38000000,0,
164002039,黑月公主的珍藏品！,38000000,0,
164002040,貝羅斯的特產,38000000,0,
164002041,艾利亞斯的特產,38000000,0,
164002042,阿法的特產,38000000,0,
164002043,龍京的特產,38000000,0,
164002044,奧亦奇的特產,38000000,0,
164002045,貝斯的特產,38000000,0,
164002046,亞特蘭提斯的特產,38000000,0,
164002047,真的，真的是最後的請求？！ (1),38000000,0,
164002048,真的，真的是最後的請求？！ (2),38000000,0,
164002049,真的，真的是最後的請求？！ (3),38000000,0,
164002050,第十一座石塔的下落 (1),38000000,0,
164002051,第十一座石塔的下落 (2),38000000,0,
164002052,第十一座石塔的下落 (3),38000000,0,
164002053,第十一座石塔的下落 (4),38000000,0,
164002054,第十一座石塔的下落 (5),38000000,0,
164002055,第十一座石塔的下落 (6),38000000,0,
164002056,第十一座石塔的下落 (7),38000000,20000000,
164002057,另一座石塔的下落,38000000,0,
164002058,惡魔之山,44000000,0,
164002059,歷經危險,44000000,0,
164002060,先調查這個地方吧？(1),44000000,0,
164002061,先調查這個地方吧？(2),44000000,0,
164002062,先調查這個地方吧？(3),44000000,0,
164002063,先調查這個地方吧？(4),44000000,0,
164002064,先調查這個地方吧？(5),44000000,0,
164002065,先收起來吧 (1),44000000,0,
164002066,不會放棄的!,44000000,0,
164002067,恐怖的惡魔峽谷,44000000,0,
164002068,先收起來吧 (2),44000000,0,
164002069,下一座石塔的下落。,44000000,10000000,
164002070,未知的倉庫40層,50000000,0,
164002071,滾燙又堅硬的物品?!,50000000,0,
164002072,鑰匙在賽蕾斯神殿… (1),50000000,0,
164002073,鑰匙在賽蕾斯神殿… (2),50000000,0,
164002074,鑰匙在賽蕾斯神殿… (3),50000000,0,
164002075,鑰匙在賽蕾斯神殿… (4),50000000,0,
164002076,鑰匙在賽蕾斯神殿… (5),50000000,0,
164002077,鑰匙在賽蕾斯神殿… (6),50000000,0,
164002078,鑰匙在賽蕾斯神殿… (7),50000000,0,
164002079,鑰匙在賽蕾斯神殿… (8),50000000,0,
164002080,鑰匙在賽蕾斯神殿… (9),50000000,0,
164002081,鑰匙在賽蕾斯神殿… (10),50000000,0,
164002082,鑰匙在賽蕾斯神殿… (11),50000000,0,
164002083,鑰匙在賽蕾斯神殿… (12),50000000,0,
164002084,滾燙又堅硬的物品!,50000000,0,
164002085,第十三座石塔,50000000,0,
164002086,月之根源,50000000,0,
164002087,星星根源,50000000,0,
164002088,大地根源,50000000,0,
164002089,最後的石塔,50000000,10000000,
164002090,新月祭壇 (1),60000000,0,
164002091,新月祭壇 (2),60000000,0,
164002092,喬艾是對手？,60000000,0,
164002093,終於揭曉的愛麗絲的下落,60000000,30000000,
164002094,有愛麗絲的下落了。,60000000,0,
164001101,愛麗絲的第八座石塔,20000000,10000000,
164001102,愛麗絲的第八座石塔,20000000,10000000,
164001103,愛麗絲的第八座石塔,20000000,10000000,
