ID,_StageID,_SpaceNo,_EventType,_EventValue1,_EventValue2,_Space_Image,_Space_Index,_Space_Description,_Stop,_Space_RewardPoint,_Finish_RewardPoint
1844,52,60,1,0,0,BALLOON01_01.PNG,2,,0,5532,18440
1845,52,50,0,0,0,,0,,0,5535,18450
1846,52,49,7,40003,0,BALLOON01_01.PNG,6,,0,5538,18460
1847,52,48,0,0,0,,0,,0,5541,18470
1848,52,47,5,24,0,BALLOON01_01.PNG,9,,0,5544,18480
1849,52,46,1,0,0,BALLOON01_01.PNG,2,,0,5547,18490
1850,52,45,0,0,0,,0,,0,5550,18500
1851,52,44,8,4,0,BALLOON01_01.PNG,3,,0,5553,18510
1852,52,34,7,40003,0,BALLOON01_01.PNG,6,,0,5556,18520
1853,52,33,0,0,0,BALLOON01_01.PNG,8,,0,5559,18530
1854,52,32,0,0,0,,0,,0,5562,18540
1855,52,31,1,0,0,BALLOON01_01.PNG,2,,0,5565,18550
1856,52,21,0,0,0,,0,,0,5568,18560
1857,52,22,8,6,0,BALLOON01_01.PNG,48,,0,5571,18570
1858,52,23,0,0,0,,0,,0,5574,18580
1859,52,24,1,0,0,BALLOON01_01.PNG,2,,0,5577,18590
1860,52,25,0,0,0,,0,,0,5580,18600
1861,52,26,7,40003,0,BALLOON01_01.PNG,6,,0,5583,18610
1862,52,16,0,0,0,,0,,0,5586,18620
1863,52,15,7,40003,0,BALLOON01_01.PNG,6,,0,5589,18630
1864,52,14,0,0,0,,0,,0,5592,18640
1865,52,13,0,0,0,,0,,0,5595,18650
1866,52,12,5,12,0,BALLOON01_01.PNG,13,,0,5598,18660
1867,52,2,0,0,0,,0,,0,5601,18670
1868,52,3,7,40003,0,BALLOON01_01.PNG,6,,0,5604,18680
1869,52,4,0,0,0,,0,,0,5607,18690
1870,52,5,0,0,0,,0,,0,5610,18700
1871,52,6,1,0,0,BALLOON01_01.PNG,2,,0,5613,18710
1872,52,7,0,0,0,BALLOON01_01.PNG,10,,0,5616,18720
1873,52,8,7,40003,0,BALLOON01_01.PNG,6,,0,5619,18730
1874,52,18,4,3,3,BALLOON01_01.PNG,45,,0,5622,18740
1875,52,28,1,0,0,BALLOON01_01.PNG,2,,0,5625,18750
1876,52,38,7,40003,0,BALLOON01_01.PNG,6,,0,5628,18760
1877,52,39,0,0,0,,0,,0,5631,18770
1878,52,40,0,0,0,BALLOON01_01.PNG,14,,0,5634,18780
1879,52,30,8,1,0,BALLOON01_01.PNG,43,,0,5637,18790
1880,52,20,1,0,0,BALLOON01_01.PNG,2,,0,5640,18800
1881,52,10,0,0,0,,0,,0,5643,18810
1882,53,51,0,0,0,,0,,0,5646,18820
1883,53,52,8,6,0,BALLOON01_01.PNG,48,,0,5649,18830
1884,53,53,0,0,0,,0,,0,5652,18840
1885,53,54,5,12,0,BALLOON01_01.PNG,11,,0,5655,18850
1886,53,55,7,40003,0,BALLOON01_01.PNG,6,,0,5658,18860
1887,53,45,0,0,0,,0,,0,5661,18870
1888,53,35,1,0,0,BALLOON01_01.PNG,2,,0,5664,18880
1889,53,34,0,0,0,,0,,0,5667,18890
1890,53,33,7,40003,0,BALLOON01_01.PNG,6,,0,5670,18900
1891,53,32,0,0,0,,0,,0,5673,18910
1892,53,31,1,0,0,BALLOON01_01.PNG,2,,0,5676,18920
1893,53,21,0,0,0,,0,,0,5679,18930
1894,53,22,5,23,0,BALLOON01_01.PNG,15,,0,5682,18940
1895,53,23,4,3,3,BALLOON01_01.PNG,45,,0,5685,18950
1896,53,24,0,0,0,,0,,0,5688,18960
1897,53,14,0,0,0,BALLOON01_01.PNG,12,,0,5691,18970
1898,53,13,1,0,0,BALLOON01_01.PNG,2,,0,5694,18980
1899,53,12,0,0,0,,0,,0,5697,18990
1900,53,11,7,40003,0,BALLOON01_01.PNG,6,,0,5700,19000
1901,53,1,0,0,0,,0,,0,5703,19010
1902,53,2,1,0,0,BALLOON01_01.PNG,2,,0,5706,19020
1903,53,3,0,0,0,,0,,0,5709,19030
1904,53,4,7,40003,0,BALLOON01_01.PNG,6,,0,5712,19040
1905,53,5,6,17,0,,0,,0,5715,19050
1906,53,6,5,18,0,BALLOON01_01.PNG,9,,0,5718,19060
1907,53,7,7,40003,0,BALLOON01_01.PNG,6,,0,5721,19070
1908,53,17,0,0,0,,0,,0,5724,19080
1909,53,27,0,0,0,,0,,0,5727,19090
1910,53,37,7,40003,0,BALLOON01_01.PNG,6,,0,5730,19100
1911,53,47,0,0,0,,0,,0,5733,19110
1912,53,57,1,0,0,BALLOON01_01.PNG,2,,0,5736,19120
1913,53,58,0,0,0,,0,,0,5739,19130
1914,53,59,7,40003,0,BALLOON01_01.PNG,6,,0,5742,19140
1915,53,49,1,0,0,BALLOON01_01.PNG,2,,0,5745,19150
1916,53,39,0,0,0,,0,,0,5748,19160
1917,53,29,0,0,0,BALLOON01_01.PNG,16,,0,5751,19170
1918,53,19,8,4,0,BALLOON01_01.PNG,3,,0,5754,19180
1919,53,9,2,10019,0,BALLOON01_01.PNG,41,,1,5757,19190
1920,53,10,0,0,0,,0,,0,5760,19200
1921,53,20,0,0,0,,0,,0,5763,19210
1922,53,30,7,40003,0,BALLOON01_01.PNG,6,,0,5766,19220
1923,53,40,1,0,0,BALLOON01_01.PNG,2,,0,5769,19230
1924,53,50,0,0,0,BALLOON01_01.PNG,10,,0,5772,19240
1925,53,60,0,0,0,,0,,0,5775,19250
1926,54,51,0,0,0,,0,,0,5778,19260
1927,54,52,1,0,0,BALLOON01_01.PNG,2,,0,5781,19270
1928,54,53,0,0,0,,0,,0,5784,19280
1929,54,43,5,14,0,BALLOON01_01.PNG,7,,0,5787,19290
1930,54,33,7,40003,0,BALLOON01_01.PNG,6,,0,5790,19300
1931,54,23,0,0,0,,0,,0,5793,19310
1932,54,13,8,1,0,BALLOON01_01.PNG,43,,0,5796,19320
1933,54,3,1,0,0,BALLOON01_01.PNG,2,,0,5799,19330
1934,54,4,0,0,0,,0,,0,5802,19340
1935,54,5,7,40003,0,BALLOON01_01.PNG,6,,0,5805,19350
1936,54,15,0,0,0,,0,,0,5808,19360
1937,54,25,5,14,0,BALLOON01_01.PNG,13,,0,5811,19370
1938,54,35,0,0,0,,0,,0,5814,19380
1939,54,45,4,3,3,BALLOON01_01.PNG,45,,0,5817,19390
1940,54,55,1,0,0,BALLOON01_01.PNG,2,,0,5820,19400
1941,54,56,7,40003,0,BALLOON01_01.PNG,6,,0,5823,19410
1942,54,57,0,0,0,,0,,0,5826,19420
1943,54,47,0,0,0,BALLOON01_01.PNG,8,,0,5829,19430
1944,54,37,7,40003,0,BALLOON01_01.PNG,6,,0,5832,19440
1945,54,27,0,0,0,,0,,0,5835,19450
1946,54,17,1,0,0,BALLOON01_01.PNG,2,,0,5838,19460
1947,54,7,0,0,0,,0,,0,5841,19470
1948,54,8,5,11,0,BALLOON01_01.PNG,9,,0,5844,19480
1949,54,9,7,40003,0,BALLOON01_01.PNG,6,,0,5847,19490
1950,54,19,4,3,3,BALLOON01_01.PNG,45,,0,5850,19500
1951,54,29,0,0,0,BALLOON01_01.PNG,14,,0,5853,19510
1952,54,39,0,0,0,,0,,0,5856,19520
1953,54,49,1,0,0,BALLOON01_01.PNG,2,,0,5859,19530
1954,54,59,2,10020,0,BALLOON01_01.PNG,41,,1,5862,19540
1955,54,60,0,0,0,,0,,0,5865,19550
1956,54,50,0,0,0,,0,,0,5868,19560
1957,54,40,7,40003,0,BALLOON01_01.PNG,6,,0,5871,19570
1958,54,30,1,0,0,BALLOON01_01.PNG,2,,0,5874,19580
1959,54,20,0,0,0,BALLOON01_01.PNG,10,,0,5877,19590
1960,54,10,0,0,0,,0,,0,5880,19600
1961,55,51,0,0,0,,0,,0,5883,19610
1962,55,52,0,0,0,,0,,0,5886,19620
1963,55,53,1,0,0,BALLOON01_01.PNG,2,,0,5889,19630
1964,55,54,0,0,0,,0,,0,5892,19640
1965,55,55,7,40003,0,BALLOON01_01.PNG,6,,0,5895,19650
1966,55,56,5,14,0,BALLOON01_01.PNG,11,,0,5898,19660
1967,55,46,0,0,0,,0,,0,5901,19670
1968,55,45,1,0,0,BALLOON01_01.PNG,2,,0,5904,19680
1969,55,44,0,0,0,,0,,0,5907,19690
1970,55,43,7,40003,0,BALLOON01_01.PNG,6,,0,5910,19700
1971,55,42,0,0,0,,0,,0,5913,19710
1972,55,32,5,19,0,,0,,0,5916,19720
1973,55,33,0,0,0,,0,,0,5919,19730
1974,55,34,1,0,0,BALLOON01_01.PNG,2,,0,5922,19740
1975,55,35,0,0,0,,0,,0,5925,19750
1976,55,36,7,40003,0,BALLOON01_01.PNG,6,,0,5928,19760
1977,55,37,5,10,0,BALLOON01_01.PNG,13,,0,5931,19770
1978,55,38,8,4,0,BALLOON01_01.PNG,3,,0,5934,19780
1979,55,39,7,40003,0,BALLOON01_01.PNG,6,,0,5937,19790
1980,55,40,0,0,0,BALLOON01_01.PNG,12,,0,5940,19800
1981,55,30,7,40003,0,BALLOON01_01.PNG,6,,0,5943,19810
1982,55,29,1,0,0,BALLOON01_01.PNG,2,,0,5946,19820
1983,55,28,0,0,0,,0,,0,5949,19830
1984,55,18,0,0,0,,0,,0,5952,19840
1985,55,8,7,40003,0,BALLOON01_01.PNG,6,,0,5955,19850
1986,55,7,1,0,0,BALLOON01_01.PNG,2,,0,5958,19860
1987,55,6,0,0,0,BALLOON01_01.PNG,14,,0,5961,19870
1988,55,5,4,3,3,BALLOON01_01.PNG,45,,0,5964,19880
1989,55,4,2,10021,0,BALLOON01_01.PNG,41,,1,5967,19890
1990,55,3,7,40003,0,BALLOON01_01.PNG,6,,0,5970,19900
1991,55,2,0,0,0,,0,,0,5973,19910
1992,55,1,0,0,0,,0,,0,5976,19920
1993,56,51,0,0,0,,0,,0,5979,19930
1994,56,52,5,28,0,BALLOON01_01.PNG,9,,0,5982,19940
1995,56,53,0,0,0,,0,,0,5985,19950
1996,56,43,1,0,0,BALLOON01_01.PNG,2,,0,5988,19960
1997,56,44,0,0,0,,0,,0,5991,19970
1998,56,45,7,40003,0,BALLOON01_01.PNG,6,,0,5994,19980
1999,56,55,0,0,0,,0,,0,5997,19990
2000,56,56,5,13,0,BALLOON01_01.PNG,7,,0,6000,20000
2001,56,57,0,0,0,,0,,0,6003,20010
2002,56,47,7,40003,0,BALLOON01_01.PNG,6,,0,6006,20020
2003,56,48,1,0,0,BALLOON01_01.PNG,2,,0,6009,20030
2004,56,49,0,0,0,,0,,0,6012,20040
2005,56,59,7,40003,0,BALLOON01_01.PNG,6,,0,6015,20050
2006,56,60,8,5,0,BALLOON01_01.PNG,47,,0,6018,20060
2007,56,50,7,40003,0,BALLOON01_01.PNG,6,,0,6021,20070
2008,56,40,1,0,0,BALLOON01_01.PNG,2,,0,6024,20080
2009,56,30,4,3,3,BALLOON01_01.PNG,45,,0,6027,20090
2010,56,29,5,20,0,BALLOON01_01.PNG,15,,0,6030,20100
2011,56,28,1,0,0,BALLOON01_01.PNG,2,,0,6033,20110
2012,56,27,0,0,0,,0,,0,6036,20120
2013,56,26,0,0,0,BALLOON01_01.PNG,8,,0,6039,20130
2014,56,25,7,40003,0,BALLOON01_01.PNG,6,,0,6042,20140
2015,56,35,0,0,0,,0,,0,6045,20150
2016,56,34,0,0,0,,0,,0,6048,20160
2017,56,33,7,40003,0,BALLOON01_01.PNG,6,,0,6051,20170
2018,56,32,0,0,0,,0,,0,6054,20180
2019,56,31,7,40003,0,BALLOON01_01.PNG,6,,0,6057,20190
2020,56,21,1,0,0,BALLOON01_01.PNG,2,,0,6060,20200
2021,56,11,0,0,0,,0,,0,6063,20210
2022,56,12,0,0,0,BALLOON01_01.PNG,10,,0,6066,20220
2023,56,13,7,40003,0,BALLOON01_01.PNG,6,,0,6069,20230
2024,56,3,8,1,0,BALLOON01_01.PNG,43,,0,6072,20240
2025,56,4,0,0,0,,0,,0,6075,20250
2026,56,5,1,0,0,BALLOON01_01.PNG,2,,0,6078,20260
2027,56,6,0,0,0,,0,,0,6081,20270
2028,56,7,8,4,0,BALLOON01_01.PNG,3,,0,6084,20280
2029,56,8,2,10022,0,BALLOON01_01.PNG,41,,1,6087,20290
2030,56,9,0,0,0,BALLOON01_01.PNG,16,,0,6090,20300
2031,56,10,0,0,0,,0,,0,6093,20310
2032,57,51,0,0,0,,0,,0,6096,20320
2033,57,52,0,0,0,,0,,0,6099,20330
2034,57,53,7,40003,0,BALLOON01_01.PNG,6,,0,6102,20340
2035,57,43,1,0,0,BALLOON01_01.PNG,2,,0,6105,20350
2036,57,44,0,0,0,,0,,0,6108,20360
2037,57,45,7,40003,0,BALLOON01_01.PNG,6,,0,6111,20370
2038,57,35,5,10,0,,0,,0,6114,20380
2039,57,36,0,0,0,,0,,0,6117,20390
2040,57,37,1,0,0,BALLOON01_01.PNG,2,,0,6120,20400
2041,57,27,7,40003,0,BALLOON01_01.PNG,6,,0,6123,20410
2042,57,28,0,0,0,,0,,0,6126,20420
2043,57,29,5,10,0,BALLOON01_01.PNG,7,,0,6129,20430
2044,57,19,0,0,0,,0,,0,6132,20440
2045,57,18,1,0,0,BALLOON01_01.PNG,2,,0,6135,20450
2046,57,17,0,0,0,,0,,0,6138,20460
2047,57,16,7,40003,0,BALLOON01_01.PNG,6,,0,6141,20470
2048,57,15,0,0,0,,0,,0,6144,20480
2049,57,14,7,40003,0,BALLOON01_01.PNG,6,,0,6147,20490
2050,57,13,0,0,0,,0,,0,6150,20500
2051,57,12,5,9,0,BALLOON01_01.PNG,9,,0,6153,20510
2052,57,11,1,0,0,BALLOON01_01.PNG,2,,0,6156,20520
2053,57,1,0,0,0,BALLOON01_01.PNG,8,,0,6159,20530
2054,57,2,8,6,0,BALLOON01_01.PNG,48,,0,6162,20540
2055,57,3,4,3,3,BALLOON01_01.PNG,45,,0,6165,20550
2056,57,4,2,10023,0,BALLOON01_01.PNG,41,,1,6168,20560
2057,57,5,0,0,0,,0,,0,6171,20570
2058,57,6,0,0,0,,0,,0,6174,20580
2059,57,7,7,40003,0,BALLOON01_01.PNG,6,,0,6177,20590
2060,57,8,0,0,0,BALLOON01_01.PNG,10,,0,6180,20600
2061,57,9,1,0,0,BALLOON01_01.PNG,2,,0,6183,20610
2062,57,10,0,0,0,,0,,0,6186,20620
2063,58,51,0,0,0,,0,,0,6189,20630
2064,58,52,0,0,0,,0,,0,6192,20640
2065,58,53,7,40003,0,BALLOON01_01.PNG,6,,0,6195,20650
2066,58,54,1,0,0,BALLOON01_01.PNG,2,,0,6198,20660
2067,58,55,0,0,0,,0,,0,6201,20670
2068,58,45,7,40003,0,BALLOON01_01.PNG,6,,0,6204,20680
2069,58,35,4,3,3,BALLOON01_01.PNG,45,,0,6207,20690
2070,58,34,0,0,0,,0,,0,6210,20700
2071,58,33,0,0,0,,0,,0,6213,20710
2072,58,32,5,11,0,BALLOON01_01.PNG,15,,0,6216,20720
2073,58,31,1,0,0,BALLOON01_01.PNG,2,,0,6219,20730
2074,58,21,0,0,0,,0,,0,6222,20740
2075,58,22,8,1,0,BALLOON01_01.PNG,43,,0,6225,20750
2076,58,23,7,40003,0,BALLOON01_01.PNG,6,,0,6228,20760
2077,58,24,0,0,0,,0,,0,6231,20770
2078,58,14,5,13,0,BALLOON01_01.PNG,11,,0,6234,20780
2079,58,13,1,0,0,BALLOON01_01.PNG,2,,0,6237,20790
2080,58,12,0,0,0,,0,,0,6240,20800
2081,58,11,7,40003,0,BALLOON01_01.PNG,6,,0,6243,20810
2082,58,1,2,10044,0,BALLOON01_01.PNG,41,,1,6246,20820
2083,58,2,0,0,0,BALLOON01_01.PNG,16,,0,6249,20830
2084,58,3,7,40003,0,BALLOON01_01.PNG,6,,0,6252,20840
2085,58,4,8,4,0,BALLOON01_01.PNG,3,,0,6255,20850
2086,58,5,1,0,0,BALLOON01_01.PNG,2,,0,6258,20860
2087,58,6,0,0,0,,0,,0,6261,20870
2088,58,7,5,17,0,BALLOON01_01.PNG,9,,0,6264,20880
2089,58,17,0,0,0,,0,,0,6267,20890
2090,58,27,1,0,0,BALLOON01_01.PNG,2,,0,6270,20900
2091,58,37,0,0,0,BALLOON01_01.PNG,12,,0,6273,20910
2092,58,47,4,3,3,BALLOON01_01.PNG,45,,0,6276,20920
2093,58,57,7,40003,0,BALLOON01_01.PNG,6,,0,6279,20930
2094,58,58,1,0,0,BALLOON01_01.PNG,2,,0,6282,20940
2095,58,59,0,0,0,,0,,0,6285,20950
2096,58,49,8,6,0,BALLOON01_01.PNG,48,,0,6288,20960
2097,58,39,7,40003,0,BALLOON01_01.PNG,6,,0,6291,20970
2098,58,29,0,0,0,,0,,0,6294,20980
2099,58,19,0,0,0,,0,,0,6297,20990
2100,58,9,1,0,0,BALLOON01_01.PNG,2,,0,6300,21000
2101,58,10,0,0,0,,0,,0,6303,21010
2102,58,20,4,3,3,BALLOON01_01.PNG,45,,0,6306,21020
2103,58,30,2,10024,0,BALLOON01_01.PNG,41,,1,6309,21030
2104,58,40,0,0,0,,0,,0,6312,21040
2105,58,50,0,0,0,BALLOON01_01.PNG,10,,0,6315,21050
2106,58,60,0,0,0,,0,,0,6318,21060
2107,59,1,0,0,0,,0,,0,6321,21070
2108,59,2,0,0,0,,0,,0,6324,21080
2109,59,3,1,0,0,BALLOON01_01.PNG,2,,0,6327,21090
2110,59,4,0,0,0,,0,,0,6330,21100
2111,59,5,5,12,0,BALLOON01_01.PNG,13,,0,6333,21110
2112,59,6,7,40003,0,BALLOON01_01.PNG,6,,0,6336,21120
2113,59,7,0,0,0,,0,,0,6339,21130
2114,59,8,1,0,0,BALLOON01_01.PNG,2,,0,6342,21140
2115,59,9,7,40003,0,BALLOON01_01.PNG,6,,0,6345,21150
2116,59,19,0,0,0,,0,,0,6348,21160
2117,59,20,5,27,0,BALLOON01_01.PNG,7,,0,6351,21170
2118,59,30,8,4,0,BALLOON01_01.PNG,3,,0,6354,21180
2119,59,29,1,0,0,BALLOON01_01.PNG,2,,0,6357,21190
2120,59,28,0,0,0,,0,,0,6360,21200
2121,59,27,7,40003,0,BALLOON01_01.PNG,6,,0,6363,21210
2122,59,26,2,10045,0,BALLOON01_01.PNG,41,,1,6366,21220
2123,59,25,0,0,0,BALLOON01_01.PNG,14,,0,6369,21230
2124,59,24,1,0,0,BALLOON01_01.PNG,2,,0,6372,21240
2125,59,14,0,0,0,,0,,0,6375,21250
2126,59,13,5,24,0,BALLOON01_01.PNG,9,,0,6378,21260
2127,59,12,4,3,3,BALLOON01_01.PNG,45,,0,6381,21270
2128,59,22,0,0,0,,0,,0,6384,21280
2129,59,32,7,40003,0,BALLOON01_01.PNG,6,,0,6387,21290
2130,59,31,0,0,0,,0,,0,6390,21300
2131,59,41,1,0,0,BALLOON01_01.PNG,2,,0,6393,21310
2132,59,42,0,0,0,,0,,0,6396,21320
2133,59,43,8,1,0,BALLOON01_01.PNG,43,,0,6399,21330
2134,59,44,7,40003,0,BALLOON01_01.PNG,6,,0,6402,21340
2135,59,45,0,0,0,,0,,0,6405,21350
2136,59,46,1,0,0,BALLOON01_01.PNG,2,,0,6408,21360
2137,59,47,0,0,0,,0,,0,6411,21370
2138,59,37,4,3,3,BALLOON01_01.PNG,45,,0,6414,21380
2139,59,38,0,0,0,,0,,0,6417,21390
2140,59,39,7,40003,0,BALLOON01_01.PNG,6,,0,6420,21400
2141,59,40,0,0,0,,0,,0,6423,21410
2142,59,50,0,0,0,,0,,0,6426,21420
2143,59,60,7,40003,0,BALLOON01_01.PNG,6,,0,6429,21430
2144,59,59,0,0,0,BALLOON01_01.PNG,8,,0,6432,21440
2145,59,58,1,0,0,BALLOON01_01.PNG,2,,0,6435,21450
2146,59,57,8,5,0,BALLOON01_01.PNG,47,,0,6438,21460
2147,59,56,0,0,0,,0,,0,6441,21470
2148,59,55,2,10025,0,BALLOON01_01.PNG,41,,1,6444,21480
2149,59,54,0,0,0,,0,,0,6447,21490
2150,59,53,0,0,0,BALLOON01_01.PNG,10,,0,6450,21500
2151,59,52,8,4,0,BALLOON01_01.PNG,3,,0,6453,21510
2152,59,51,0,0,0,,0,,0,6456,21520
2153,60,51,0,0,0,,0,,0,6459,21530
2154,60,52,7,40003,0,BALLOON01_01.PNG,6,,0,6462,21540
2155,60,53,7,40003,0,BALLOON01_01.PNG,6,,0,6465,21550
2156,60,54,7,40003,0,BALLOON01_01.PNG,6,,0,6468,21560
2157,60,55,7,40003,0,BALLOON01_01.PNG,6,,0,6471,21570
2158,60,56,7,40003,0,BALLOON01_01.PNG,6,,0,6474,21580
2159,60,57,7,40003,0,BALLOON01_01.PNG,6,,0,6477,21590
2160,60,58,7,40003,0,BALLOON01_01.PNG,6,,0,6480,21600
2161,60,59,7,40003,0,BALLOON01_01.PNG,6,,0,6483,21610
2162,60,49,5,13,0,BALLOON01_01.PNG,7,,0,6486,21620
2163,60,39,7,40003,0,BALLOON01_01.PNG,6,,0,6489,21630
2164,60,38,7,40003,0,BALLOON01_01.PNG,6,,0,6492,21640
2165,60,37,7,40003,0,BALLOON01_01.PNG,6,,0,6495,21650
2166,60,36,7,40003,0,BALLOON01_01.PNG,6,,0,6498,21660
2167,60,35,7,40003,0,BALLOON01_01.PNG,6,,0,6501,21670
2168,60,34,7,40003,0,BALLOON01_01.PNG,6,,0,6504,21680
2169,60,33,7,40003,0,BALLOON01_01.PNG,6,,0,6507,21690
2170,60,32,7,40003,0,BALLOON01_01.PNG,6,,0,6510,21700
2171,60,22,0,0,0,,0,,0,6513,21710
2172,60,23,5,9,0,BALLOON01_01.PNG,13,,0,6516,21720
2173,60,24,0,0,0,,0,,0,6519,21730
2174,60,14,4,3,3,BALLOON01_01.PNG,45,,0,6522,21740
2175,60,4,0,0,0,BALLOON01_01.PNG,8,,0,6525,21750
2176,60,5,1,0,0,BALLOON01_01.PNG,2,,0,6528,21760
2177,60,6,1,0,0,BALLOON01_01.PNG,2,,0,6531,21770
2178,60,7,1,0,0,BALLOON01_01.PNG,2,,0,6534,21780
2179,60,17,4,3,3,BALLOON01_01.PNG,45,,0,6537,21790
2180,60,27,0,0,0,,0,,0,6540,21800
2181,60,28,0,0,0,BALLOON01_01.PNG,14,,0,6543,21810
2182,60,29,0,0,0,,0,,0,6546,21820
2183,61,51,0,0,0,,0,,0,6549,21830
2184,61,52,0,0,0,,0,,0,6552,21840
2185,61,53,5,16,0,BALLOON01_01.PNG,11,,0,6555,21850
2186,61,54,0,0,0,,0,,0,6558,21860
2187,61,55,1,0,0,BALLOON01_01.PNG,2,,0,6561,21870
2188,61,56,0,0,0,,0,,0,6564,21880
2189,61,57,7,40003,0,BALLOON01_01.PNG,6,,0,6567,21890
2190,61,58,0,0,0,,0,,0,6570,21900
2191,61,59,8,1,0,BALLOON01_01.PNG,43,,0,6573,21910
2192,61,60,1,0,0,BALLOON01_01.PNG,2,,0,6576,21920
2193,61,50,7,40003,0,BALLOON01_01.PNG,6,,0,6579,21930
2194,61,49,0,0,0,,0,,0,6582,21940
2195,61,48,1,0,0,BALLOON01_01.PNG,2,,0,6585,21950
2196,61,47,5,24,0,BALLOON01_01.PNG,15,,0,6588,21960
2197,61,46,0,0,0,,0,,0,6591,21970
2198,61,45,8,4,0,BALLOON01_01.PNG,3,,0,6594,21980
2199,61,44,2,10046,0,BALLOON01_01.PNG,41,,1,6597,21990
2200,61,34,0,0,0,,0,,0,6600,22000
2201,61,33,0,0,0,BALLOON01_01.PNG,12,,0,6603,22010
2202,61,32,7,40003,0,BALLOON01_01.PNG,6,,0,6606,22020
2203,61,31,4,3,3,BALLOON01_01.PNG,45,,0,6609,22030
2204,61,21,0,0,0,,0,,0,6612,22040
2205,61,22,1,0,0,BALLOON01_01.PNG,2,,0,6615,22050
2206,61,23,0,0,0,,0,,0,6618,22060
2207,61,24,7,40003,0,BALLOON01_01.PNG,6,,0,6621,22070
2208,61,25,0,0,0,,0,,0,6624,22080
2209,61,26,5,18,0,BALLOON01_01.PNG,9,,0,6627,22090
2210,61,16,4,3,3,BALLOON01_01.PNG,45,,0,6630,22100
2211,61,15,0,0,0,,0,,0,6633,22110
2212,61,14,1,0,0,BALLOON01_01.PNG,2,,0,6636,22120
2213,61,13,7,40003,0,BALLOON01_01.PNG,6,,0,6639,22130
2214,61,12,0,0,0,,0,,0,6642,22140
2215,61,2,7,40003,0,BALLOON01_01.PNG,6,,0,6645,22150
2216,61,3,0,0,0,,0,,0,6648,22160
2217,61,4,0,0,0,,0,,0,6651,22170
2218,61,5,1,0,0,BALLOON01_01.PNG,2,,0,6654,22180
2219,61,6,8,6,0,BALLOON01_01.PNG,48,,0,6657,22190
2220,61,7,0,0,0,BALLOON01_01.PNG,16,,0,6660,22200
2221,61,8,7,40003,0,BALLOON01_01.PNG,6,,0,6663,22210
2222,61,18,1,0,0,BALLOON01_01.PNG,2,,0,6666,22220
2223,61,28,0,0,0,,0,,0,6669,22230
2224,61,38,8,4,0,BALLOON01_01.PNG,3,,0,6672,22240
2225,61,39,2,10026,0,BALLOON01_01.PNG,41,,1,6675,22250
2226,61,40,0,0,0,,0,,0,6678,22260
2227,61,30,0,0,0,BALLOON01_01.PNG,10,,0,6681,22270
2228,61,20,1,0,0,BALLOON01_01.PNG,2,,0,6684,22280
2229,61,10,0,0,0,,0,,0,6687,22290
2230,62,52,0,0,0,,0,,0,6690,22300
2231,62,53,0,0,0,,0,,0,6693,22310
2232,62,54,1,0,0,BALLOON01_01.PNG,2,,0,6696,22320
2233,62,55,0,0,0,,0,,0,6699,22330
2234,62,56,7,40003,0,BALLOON01_01.PNG,6,,0,6702,22340
2235,62,57,0,0,0,,0,,0,6705,22350
2236,62,58,5,12,0,BALLOON01_01.PNG,7,,0,6708,22360
2237,62,59,0,0,0,,0,,0,6711,22370
2238,62,60,7,40003,0,BALLOON01_01.PNG,6,,0,6714,22380
2239,62,50,0,0,0,,0,,0,6717,22390
2240,62,40,1,0,0,BALLOON01_01.PNG,2,,0,6720,22400
2241,62,39,0,0,0,,0,,0,6723,22410
2242,62,38,7,40003,0,BALLOON01_01.PNG,6,,0,6726,22420
2243,62,37,5,21,0,BALLOON01_01.PNG,13,,0,6729,22430
2244,62,47,0,0,0,,0,,0,6732,22440
2245,62,46,7,40003,0,BALLOON01_01.PNG,6,,0,6735,22450
2246,62,45,4,3,3,BALLOON01_01.PNG,45,,0,6738,22460
2247,62,44,2,10047,0,BALLOON01_01.PNG,41,,1,6741,22470
2248,62,34,0,0,0,BALLOON01_01.PNG,8,,0,6744,22480
2249,62,33,1,0,0,BALLOON01_01.PNG,2,,0,6747,22490
2250,62,32,8,1,0,BALLOON01_01.PNG,43,,0,6750,22500
2251,62,22,5,21,0,BALLOON01_01.PNG,9,,0,6753,22510
2252,62,12,0,0,0,,0,,0,6756,22520
2253,62,13,7,40003,0,BALLOON01_01.PNG,6,,0,6759,22530
2254,62,14,0,0,0,,0,,0,6762,22540
2255,62,15,1,0,0,BALLOON01_01.PNG,2,,0,6765,22550
2256,62,16,0,0,0,,0,,0,6768,22560
2257,62,17,4,3,3,BALLOON01_01.PNG,45,,0,6771,22570
2258,62,18,0,0,0,,0,,0,6774,22580
2259,62,19,7,40003,0,BALLOON01_01.PNG,6,,0,6777,22590
2260,62,20,0,0,0,,0,,0,6780,22600
2261,62,10,1,0,0,BALLOON01_01.PNG,2,,0,6783,22610
2262,62,9,0,0,0,,0,,0,6786,22620
2263,62,8,7,40003,0,BALLOON01_01.PNG,6,,0,6789,22630
2264,62,7,0,0,0,BALLOON01_01.PNG,14,,0,6792,22640
2265,62,6,8,6,0,BALLOON01_01.PNG,48,,0,6795,22650
2266,62,5,0,0,0,,0,,0,6798,22660
2267,62,4,7,40003,0,BALLOON01_01.PNG,6,,0,6801,22670
2268,62,3,0,0,0,,0,,0,6804,22680
