ID,_Name,_Skill_ID,_Multi_Icon,_Multi_IconIndex,_Awaken_Order,_Awaken_skill,_Order,_EffectRequire_ID,_EffectRequire_Value,_MotionInfo1,_SoundEffect1,_Fx1,_MotionInfo2,_SoundEffect2,_Fx2,_Require1_Type,_Require1_ID,_Require1_Value1,_Require1_ValueSlv1,_Require1_Value2,_Require1_ValueSlv2,_Require2_Type,_Require2_ID,_Require2_Value1,_Require2_ValueSlv1,_Require2_Value2,_Require2_ValueSlv2,_Require3_Type,_Require3_ID,_Require3_Value1,_Require3_ValueSlv1,_Require3_Value2,_Require3_ValueSlv2,_Require4_Type,_Require4_ID,_Require4_Value1,_Require4_ValueSlv1,_Require4_Value2,_Require4_ValueSlv2,_RequireEquipType,_RequireItemKind,_MotionStatusCheck,_StandCheck,_Buff_Check,_ComboCheck,_Skill_ComboID,_ComboTimeDelay,_ComboTime,_ComboApplyID,_Skill_CoolTimeID,_CoolTime1,_CoolTimeSLv1,_CoolTimeApplyID1,_CoolTime2,_CoolTimeSLv2,_CoolTimeApplyID2,_ConsumptionTerm,_ConsumptionStat1,_ConsumptionStatValue1,_ConsumptionStatValueSlv1,_ConsumptionStat2,_ConsumptionStatValue2,_ConsumptionStatValueSlv2,_ConsumptionStat3,_ConsumptionStatValue3,_ConsumptionStatValueSlv3,_ConsumptionItemID1,_ConsumptionItemID2,_ConditionCheckTime,_Speed_Delay,_Speed_X,_Speed_Time,_Speed_Y,_TargetType,_TargetMaxCount,_TargetMaxCountSlv,_Effect_Delay1,_Effect_Self1,_Effect_Target1,_Effect_Delay2,_Effect_Self2,_Effect_Target2,_Effect_Delay3,_Effect_Self3,_Effect_Target3,_Effect_Delay4,_Effect_Self4,_Effect_Target4,_Effect_Delay5,_Effect_Self5,_Effect_Target5,_Effect_Delay6,_Effect_Self6,_Effect_Target6,_Loop_Effect_Start_Delay1,_Loop_Effect_Delay1,_Loop_Effect_Self1,_Loop_Effect_Target1,_Loop_Effect_Finish_Time1,_Loop_Effect_Start_Delay2,_Loop_Effect_Delay2,_Loop_Effect_Self2,_Loop_Effect_Target2,_Loop_Effect_Finish_Time2,_StatusType1,_StatusValue1,_StatusValueSlv1,_StatusType2,_StatusValue2,_StatusValueSlv2,_StatusType3,_StatusValue3,_StatusValueSlv3,_StatusType4,_StatusValue4,_StatusValueSlv4,_Dec_Cool,_View_Shake_Delay,_View_Shake_Time,_View_Shake_power,_View_Shake_speed
46,??? ????[??],8001903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,13,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,1,90,0,1,0,0,0,0,0,0,1,0,0,0,0
47,??? ????[???],8001904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,13,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,2,62,0,4,0,0,0,0,0,0,1,0,0,0,0
48,???,1000021,0,0,0,0,0,0,0,10000021,2553,15632,10000021,2553,15632,1,7,6,2,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,13,16,103079278716,1,0,0,10001,100,150,10001,18,21,0,18,0,0,0,0,7,4294967290,4294967294,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,3,0,21008001,6,0,21008001,9,0,21008001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
49,????,1001021,0,0,0,0,0,0,0,10001021,2555,16394,10001021,2555,16394,1,7,11,2,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,13,16,103079278716,1,0,0,10001,70,100,10001,218,30,0,218,0,0,0,0,7,4294967285,4294967294,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,6,0,21008101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50,????,1002021,0,0,0,0,0,0,0,10002021,2556,15645,10002021,2556,15645,1,7,17,3,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,13,16,103079278716,1,0,0,10001,150,170,10001,318,42,0,318,0,0,0,0,7,4294967279,4294967293,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,6,0,21008201,9,0,21008201,12,0,21008201,14,0,21008201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51,???,1003021,0,0,0,0,0,0,0,10003021,2554,15641,10003021,2554,15641,1,7,22,3,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,13,16,103079278716,1,0,0,10001,160,190,10001,118,56,0,118,0,0,0,0,7,4294967274,4294967293,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,4,0,21008301,7,0,21008301,10,0,21008301,15,0,21008302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52,???_SMG,3001319,0,0,0,0,0,0,0,30001301,1333,15646,30001301,1333,15646,1,7,40,0,0,0,1,405,0,0,4,0,0,0,,,,,0,0,,,,,13,16,103079278716,1,0,0,10001,0,0,0,3102,85,0,3102,0,0,0,0,7,4294967256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23130024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53,??_SMG,3001320,0,0,0,0,0,0,0,30001301,1333,15646,30001301,1333,15646,1,7,50,0,0,0,1,405,0,0,4,0,0,0,,,,,0,0,,,,,13,16,103079278716,1,0,0,10001,0,0,0,3103,128,0,3103,0,0,0,0,7,4294967246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23130026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
54,??_SMG,3001321,0,0,0,0,0,0,0,30001301,1333,15646,30001301,1333,15646,1,7,70,0,0,0,1,405,0,0,4,0,0,0,,,,,0,0,,,,,13,16,103079278716,1,0,0,10001,0,0,0,3104,85,0,3104,0,0,0,0,7,4294967226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23130028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55,?? ??,3001301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
56,?? ??,3001308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
57,??? [??],3001303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23130002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
58,???? [??],3001304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23130003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
59,??? ??,3001350,0,0,0,0,0,0,0,30000007,276,3172,30000007,276,3172,1,7,38,3,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,14412,1,0,0,0,0,0,0,3130,513,0,3130,0,0,0,0,7,4294967258,4294967293,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,2,23130071,23130071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60,???,3001305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
61,??_SMG,3001306,0,0,0,0,0,0,0,30001301,1333,15646,30001301,1333,15646,1,7,40,12,0,0,1,405,0,0,4,0,0,0,,,,,0,0,,,,,0,0,103079278716,1,0,0,10001,0,0,0,3105,85,0,3105,0,0,0,0,7,4294967256,4294967284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23130004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
62,??_SMG [??],3001307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23130007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
63,???_SMG,3001313,0,0,0,0,0,0,0,30001301,1333,15646,30001301,1333,15646,1,7,40,0,0,0,1,405,0,0,4,0,0,0,,,,,0,0,,,,,13,16,103079278716,1,0,0,10001,0,0,0,3101,51,0,3101,0,0,0,0,7,4294967256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,1,23130012,0,1,23130014,0,1,23130016,0,1,23130018,0,1,23130020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64,???_SMG[Level UP],3001314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,405,0,0,4,0,0,0,,,,,0,0,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
65,??? ??,3000319,0,0,0,0,0,0,0,30000027,286,7019,30000027,286,7019,1,7,60,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,14412,1,0,0,0,0,0,0,2113,128,0,2113,0,0,0,0,7,4294967236,4294967294,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,6,23113501,23113501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
66,????,2000005,0,0,0,0,0,0,0,20000005,1515,15709,20000005,1515,15709,1,7,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,103079278716,1,0,0,10001,80,100,10001,1005,30,0,1005,0,0,0,0,7,4294967291,4294967291,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,7,0,22002001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
67,????,2000006,0,0,0,0,0,0,0,20000006,2518,16558,20000006,2518,16558,1,7,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,103079278716,1,0,0,10001,60,80,10001,1006,25,0,1006,0,0,0,0,7,4294967289,4294967293,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,5,0,22000901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
68,?????,2001006,0,0,0,0,0,0,0,20001006,2519,16559,20001006,2519,16559,1,7,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,103079278716,1,0,0,10001,110,130,10001,1106,38,0,1106,0,0,0,0,7,4294967287,4294967293,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,5,0,22001001,10,0,22001001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
69,?????,2002006,0,0,0,0,0,0,0,20001007,2520,16560,20001007,2520,16560,1,7,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,103079278716,1,0,0,10001,120,140,10001,1206,47,0,1206,0,0,0,0,7,4294967283,4294967293,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,4,0,22001101,11,0,22001102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
70,??? ??,3000322,0,0,0,0,0,0,0,30000030,64,7001,30000030,64,7001,1,7,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,103079278716,1,0,0,0,0,0,0,2116,8,0,2116,0,0,0,0,7,4294967276,4294967294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23031701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,F. ??? ??,3000325,0,0,0,0,0,0,0,30000033,64,7012,30000033,64,7012,1,7,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,103079278716,1,0,0,0,0,0,0,2117,8,0,2117,0,0,0,0,7,4294967261,4294967292,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,3,0,23031701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
72,??? ??,3000328,0,0,0,0,0,0,0,30000036,64,7014,30000036,64,7014,1,7,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,103079278716,1,0,0,0,0,0,0,2118,8,0,2118,0,0,0,0,7,4294967261,4294967292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23032001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
73,F. ??? ??,3000331,0,0,0,0,0,0,0,30000039,64,7015,30000039,64,7015,1,7,60,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,103079278716,1,0,0,0,0,0,0,2119,8,0,2119,0,0,0,0,7,4294967236,4294967290,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,3,0,23032001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
74,?? ??,3000320,0,0,0,0,0,0,0,30000028,287,7020,30000028,287,7020,1,7,60,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,14412,1,0,0,0,0,0,0,2114,128,0,2114,0,0,0,0,7,4294967236,4294967294,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,6,23031501,23031501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
75,????,2000002,0,0,0,0,0,0,0,20000002,2522,16561,20000002,2522,16561,1,7,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,103079278716,1,0,0,10001,50,80,10001,1002,30,0,1002,0,0,0,0,7,4294967290,4294967293,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,3,0,22000101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
76,???? ??,2001002,0,0,0,0,0,0,0,20001002,2523,16562,20001002,2523,16562,1,7,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,103079278716,1,0,0,10001,80,100,10001,1102,42,0,1102,0,0,0,0,7,4294967288,4294967293,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,5,0,22000401,6,0,22000401,7,0,22000401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
77,?? ?,2002002,0,0,0,0,0,0,0,20002002,2524,16563,20002002,2524,16563,1,7,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,103079278716,1,0,0,10001,80,120,10001,1202,68,0,1202,0,0,0,0,7,4294967284,4294967293,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,5,0,22000701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
78,??? ???,3000318,0,0,0,0,0,0,0,30000026,285,7022,30000026,285,7022,1,7,60,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,14412,1,0,0,0,0,0,0,2112,128,0,2112,0,0,0,0,7,4294967236,4294967294,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,6,23031301,23031301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
79,??? ???,2000020,0,0,0,0,0,0,0,20001003,2531,16568,20001003,2531,16568,1,7,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,103079278716,1,0,0,10001,110,150,10001,1103,73,0,1103,0,0,0,0,7,4294967278,4294967291,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,5,0,22000501,7,0,22000501,9,0,22000501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
80,??? ???,2000003,0,0,0,0,0,0,0,20000003,2530,16567,20000003,2530,16567,1,7,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,103079278716,1,0,0,10001,40,80,10001,1003,47,0,1003,0,0,0,0,7,4294967285,4294967292,0,0,0,0,0,0,0,0,0,30,4294966846,10,0,4,6,0,3,0,22000201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81,????,2002003,0,0,0,0,0,0,0,20002003,2532,16569,20002003,2532,16569,1,7,25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,103079278716,1,0,0,10001,80,110,10001,1203,102,0,1203,0,0,0,0,7,4294967271,4294967288,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,7,0,22000802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82,?? ??,3000321,0,0,0,0,0,0,0,30000029,288,7021,30000029,288,7021,1,7,60,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,14412,1,0,0,0,0,0,0,2115,128,0,2115,0,0,0,0,7,4294967236,4294967294,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,6,23113601,23113601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83,?? ???,2000001,0,0,0,0,0,0,0,20000001,2526,16734,20000001,2526,16734,1,7,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,103079278716,1,0,0,10001,40,80,10001,1001,38,0,1001,0,0,0,0,7,4294967289,4294967293,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,3,0,22000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
84,?? ???,2001001,0,0,0,0,0,0,0,20001001,2528,16735,20001001,2528,16735,1,7,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,103079278716,1,0,0,10001,70,100,10001,1201,64,0,1201,0,0,0,0,7,4294967286,4294967293,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,5,0,22000301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
85,???,2002001,0,0,0,0,0,0,0,20002001,2527,16673,20002001,2527,16673,1,7,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,103079278716,1,0,0,10001,80,110,10001,1101,90,0,1101,0,0,0,0,7,4294967282,4294967293,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,5,0,22000601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
86,??? ??,3000310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
87,??? ???,3000340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
88,??? ??,3000308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
89,??? ??,3000341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90,????,3000350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
91,?? ????[??],8000101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
92,?? ????[??],8000102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,94,0,1,0,0,0,0,0,0,1,0,0,0,0
93,?? ????[??],8000103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
94,????,1000013,0,0,0,0,0,0,0,10000013,2534,16527,10000013,2534,16527,1,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,103079278716,1,0,0,10001,50,80,10001,11,21,0,11,0,0,0,0,7,4294967291,4294967294,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,4,0,21002101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
