ID,_Description,_Result,_Main_Item,_Material,_Type
1984,아기 밀키웨이★7,190194906,700105507,190195001,1
1985,아기 밀키웨이★8,190194907,700105508,190195001,1
1986,아기 밀키웨이★9,190194908,700105509,190195001,1
1987,밀키웨이★10,190194909,700105510,190195001,1
1988,밀키웨이★11,190194910,700105511,190195001,1
1989,밀키웨이★12,190194911,700105512,190195001,1
1990,밀키웨이★13,190194912,700105513,190195001,1
1991,밀키웨이★14,190194913,700105514,190195001,1
1992,밀키웨이★15,190194914,700105515,190195001,1
1993,밀키웨이★16,190194915,700105516,190195001,1
1994,밀키웨이★17,190194916,700105517,190195001,1
1995,밀키웨이★18,190194917,700105518,190195001,1
1996,밀키웨이★19,190194918,700105519,190195001,1
1997,밀키웨이★20,190194919,700105520,190195001,1
1998,꼬마 밀키웨이,190194919,700105521,190195001,1
1999,새침한 밀키웨이,190194919,700105522,190195001,1
2000,새침한 꼬마 밀키웨이,190194919,700105523,190195001,1
2001,기품있는 밀키웨이,190194919,700105524,190195001,1
2002,기품있는 꼬마 밀키웨이,190194919,700105525,190195001,1
2003,밀키웨이 알★2,700105502,700105501,190194901,2
2004,밀키웨이 알★3,700105503,700105501,190194902,2
2005,밀키웨이 알★4,700105504,700105501,190194903,2
2006,아기 밀키웨이★5,700105505,700105501,190194904,2
2007,아기 밀키웨이★6,700105506,700105501,190194905,2
2008,아기 밀키웨이★7,700105507,700105501,190194906,2
2009,아기 밀키웨이★8,700105508,700105501,190194907,2
2010,아기 밀키웨이★9,700105509,700105501,190194908,2
2011,밀키웨이★10,700105510,700105501,190194909,2
2012,밀키웨이★11,700105511,700105501,190194910,2
2013,밀키웨이★12,700105512,700105501,190194911,2
2014,밀키웨이★13,700105513,700105501,190194912,2
2015,밀키웨이★14,700105514,700105501,190194913,2
2016,밀키웨이★15,700105515,700105501,190194914,2
2017,밀키웨이★16,700105516,700105501,190194915,2
2018,밀키웨이★17,700105517,700105501,190194916,2
2019,밀키웨이★18,700105518,700105501,190194917,2
2020,밀키웨이★19,700105519,700105501,190194918,2
2021,밀키웨이★20,700105520,700105501,190194919,2
2022,루루 알★2,190194901,700105602,190195001,1
2023,루루 알★3,190194902,700105603,190195001,1
2024,루루 알★4,190194903,700105604,190195001,1
2025,아기 루루★5,190194904,700105605,190195001,1
2026,아기 루루★6,190194905,700105606,190195001,1
2027,아기 루루★7,190194906,700105607,190195001,1
2028,아기 루루★8,190194907,700105608,190195001,1
2029,아기 루루★9,190194908,700105609,190195001,1
2030,루루★10,190194909,700105610,190195001,1
2031,루루★11,190194910,700105611,190195001,1
2032,루루★12,190194911,700105612,190195001,1
2033,루루★13,190194912,700105613,190195001,1
2034,루루★14,190194913,700105614,190195001,1
2035,루루★15,190194914,700105615,190195001,1
2036,루루★16,190194915,700105616,190195001,1
2037,루루★17,190194916,700105617,190195001,1
2038,루루★18,190194917,700105618,190195001,1
2039,루루★19,190194918,700105619,190195001,1
2040,루루★20,190194919,700105620,190195001,1
2041,꼬마 루루,190194919,700105621,190195001,1
2042,새침한 루루,190194919,700105622,190195001,1
2043,새침한 꼬마 루루,190194919,700105623,190195001,1
2044,기품있는 루루,190194919,700105624,190195001,1
2045,기품있는 꼬마 루루,190194919,700105625,190195001,1
2046,루루 알★2,700105602,700105601,190194901,2
2047,루루 알★3,700105603,700105601,190194902,2
2048,루루 알★4,700105604,700105601,190194903,2
2049,아기 루루★5,700105605,700105601,190194904,2
2050,아기 루루★6,700105606,700105601,190194905,2
2051,아기 루루★7,700105607,700105601,190194906,2
2052,아기 루루★8,700105608,700105601,190194907,2
2053,아기 루루★9,700105609,700105601,190194908,2
2054,루루★10,700105610,700105601,190194909,2
2055,루루★11,700105611,700105601,190194910,2
2056,루루★12,700105612,700105601,190194911,2
2057,루루★13,700105613,700105601,190194912,2
2058,루루★14,700105614,700105601,190194913,2
2059,루루★15,700105615,700105601,190194914,2
2060,루루★16,700105616,700105601,190194915,2
2061,루루★17,700105617,700105601,190194916,2
2062,루루★18,700105618,700105601,190194917,2
2063,루루★19,700105619,700105601,190194918,2
2064,루루★20,700105620,700105601,190194919,2
2065,삐에로 알★2,190194901,700105702,190195001,1
2066,삐에로 알★3,190194902,700105703,190195001,1
2067,삐에로 알★4,190194903,700105704,190195001,1
2068,아기 삐에로★5,190194904,700105705,190195001,1
2069,아기 삐에로★6,190194905,700105706,190195001,1
2070,아기 삐에로★7,190194906,700105707,190195001,1
2071,아기 삐에로★8,190194907,700105708,190195001,1
2072,아기 삐에로★9,190194908,700105709,190195001,1
2073,삐에로★10,190194909,700105710,190195001,1
2074,삐에로★11,190194910,700105711,190195001,1
2075,삐에로★12,190194911,700105712,190195001,1
2076,삐에로★13,190194912,700105713,190195001,1
2077,삐에로★14,190194913,700105714,190195001,1
2078,삐에로★15,190194914,700105715,190195001,1
2079,삐에로★16,190194915,700105716,190195001,1
2080,삐에로★17,190194916,700105717,190195001,1
2081,삐에로★18,190194917,700105718,190195001,1
2082,삐에로★19,190194918,700105719,190195001,1
2083,삐에로★20,190194919,700105720,190195001,1
2084,꼬마 삐에로,190194919,700105721,190195001,1
2085,새침한 삐에로,190194919,700105722,190195001,1
2086,새침한 꼬마 삐에로,190194919,700105723,190195001,1
2087,기품있는 삐에로,190194919,700105724,190195001,1
2088,기품있는 꼬마 삐에로,190194919,700105725,190195001,1
2089,삐에로 알★2,700105702,700105701,190194901,2
2090,삐에로 알★3,700105703,700105701,190194902,2
2091,삐에로 알★4,700105704,700105701,190194903,2
2092,아기 삐에로★5,700105705,700105701,190194904,2
2093,아기 삐에로★6,700105706,700105701,190194905,2
2094,아기 삐에로★7,700105707,700105701,190194906,2
2095,아기 삐에로★8,700105708,700105701,190194907,2
2096,아기 삐에로★9,700105709,700105701,190194908,2
2097,삐에로★10,700105710,700105701,190194909,2
2098,삐에로★11,700105711,700105701,190194910,2
2099,삐에로★12,700105712,700105701,190194911,2
2100,삐에로★13,700105713,700105701,190194912,2
2101,삐에로★14,700105714,700105701,190194913,2
2102,삐에로★15,700105715,700105701,190194914,2
2103,삐에로★16,700105716,700105701,190194915,2
2104,삐에로★17,700105717,700105701,190194916,2
2105,삐에로★18,700105718,700105701,190194917,2
2106,삐에로★19,700105719,700105701,190194918,2
2107,삐에로★20,700105720,700105701,190194919,2
2108,메에 알★2,190194901,700105802,190195001,1
2109,메에 알★3,190194902,700105803,190195001,1
2110,메에 알★4,190194903,700105804,190195001,1
2111,아기 메에★5,190194904,700105805,190195001,1
2112,아기 메에★6,190194905,700105806,190195001,1
2113,아기 메에★7,190194906,700105807,190195001,1
2114,아기 메에★8,190194907,700105808,190195001,1
2115,아기 메에★9,190194908,700105809,190195001,1
2116,메에★10,190194909,700105810,190195001,1
2117,메에★11,190194910,700105811,190195001,1
2118,메에★12,190194911,700105812,190195001,1
2119,메에★13,190194912,700105813,190195001,1
2120,메에★14,190194913,700105814,190195001,1
2121,메에★15,190194914,700105815,190195001,1
2122,메에★16,190194915,700105816,190195001,1
2123,메에★17,190194916,700105817,190195001,1
2124,메에★18,190194917,700105818,190195001,1
2125,메에★19,190194918,700105819,190195001,1
2126,메에★20,190194919,700105820,190195001,1
2127,꼬마 메에,190194919,700105821,190195001,1
2128,새침한 메에,190194919,700105822,190195001,1
2129,새침한 꼬마 메에,190194919,700105823,190195001,1
2130,기품있는 메에,190194919,700105824,190195001,1
2131,기품있는 꼬마 메에,190194919,700105825,190195001,1
2132,메에 알★2,700105802,700105801,190194901,2
2133,메에 알★3,700105803,700105801,190194902,2
2134,메에 알★4,700105804,700105801,190194903,2
2135,아기 메에★5,700105805,700105801,190194904,2
2136,아기 메에★6,700105806,700105801,190194905,2
2137,아기 메에★7,700105807,700105801,190194906,2
2138,아기 메에★8,700105808,700105801,190194907,2
2139,아기 메에★9,700105809,700105801,190194908,2
2140,메에★10,700105810,700105801,190194909,2
2141,메에★11,700105811,700105801,190194910,2
2142,메에★12,700105812,700105801,190194911,2
2143,메에★13,700105813,700105801,190194912,2
2144,메에★14,700105814,700105801,190194913,2
2145,메에★15,700105815,700105801,190194914,2
2146,메에★16,700105816,700105801,190194915,2
2147,메에★17,700105817,700105801,190194916,2
2148,메에★18,700105818,700105801,190194917,2
2149,메에★19,700105819,700105801,190194918,2
2150,메에★20,700105820,700105801,190194919,2
2151,마린 알★2,190194901,700105902,190195001,1
2152,마린 알★3,190194902,700105903,190195001,1
2153,마린 알★4,190194903,700105904,190195001,1
2154,아기 마린★5,190194904,700105905,190195001,1
2155,아기 마린★6,190194905,700105906,190195001,1
2156,아기 마린★7,190194906,700105907,190195001,1
2157,아기 마린★8,190194907,700105908,190195001,1
2158,아기 마린★9,190194908,700105909,190195001,1
2159,마린★10,190194909,700105910,190195001,1
2160,마린★11,190194910,700105911,190195001,1
2161,마린★12,190194911,700105912,190195001,1
2162,마린★13,190194912,700105913,190195001,1
2163,마린★14,190194913,700105914,190195001,1
2164,마린★15,190194914,700105915,190195001,1
2165,마린★16,190194915,700105916,190195001,1
2166,마린★17,190194916,700105917,190195001,1
2167,마린★18,190194917,700105918,190195001,1
2168,마린★19,190194918,700105919,190195001,1
2169,마린★20,190194919,700105920,190195001,1
2170,꼬마 마린,190194919,700105921,190195001,1
2171,새침한 마린,190194919,700105922,190195001,1
2172,새침한 꼬마 마린,190194919,700105923,190195001,1
2173,기품있는 마린,190194919,700105924,190195001,1
2174,기품있는 꼬마 마린,190194919,700105925,190195001,1
2175,마린 알★2,700105902,700105901,190194901,2
2176,마린 알★3,700105903,700105901,190194902,2
2177,마린 알★4,700105904,700105901,190194903,2
2178,아기 마린★5,700105905,700105901,190194904,2
2179,아기 마린★6,700105906,700105901,190194905,2
2180,아기 마린★7,700105907,700105901,190194906,2
2181,아기 마린★8,700105908,700105901,190194907,2
2182,아기 마린★9,700105909,700105901,190194908,2
2183,마린★10,700105910,700105901,190194909,2
2184,마린★11,700105911,700105901,190194910,2
2185,마린★12,700105912,700105901,190194911,2
2186,마린★13,700105913,700105901,190194912,2
2187,마린★14,700105914,700105901,190194913,2
2188,마린★15,700105915,700105901,190194914,2
2189,마린★16,700105916,700105901,190194915,2
2190,마린★17,700105917,700105901,190194916,2
2191,마린★18,700105918,700105901,190194917,2
2192,마린★19,700105919,700105901,190194918,2
2193,마린★20,700105920,700105901,190194919,2
